group,metric,seed,value
DoS_Hulk_attempted,bhattacharyya_mean_term,0,1.2351488321134503
DoS_Hulk_attempted,bhattacharyya_cov_term,0,3.0819234806217435
DoS_GoldenEye_attempted,bhattacharyya_total,0,27.336728624247694
DoS_GoldenEye_attempted,bhattacharyya_mean_term,0,1.0605861470437001
DoS_GoldenEye_attempted,bhattacharyya_cov_term,0,26.276142477203994
DoS_slowloris_attempted,bhattacharyya_total,0,8.470983847543353
DoS_slowloris_attempted,bhattacharyya_mean_term,0,2.171799976023468
DoS_slowloris_attempted,bhattacharyya_cov_term,0,6.299183871519885
DoS_Slowhttptest_attempted,bhattacharyya_total,0,5.225635044586307
DoS_Slowhttptest_attempted,bhattacharyya_mean_term,0,1.2655275009356115
DoS_Slowhttptest_attempted,bhattacharyya_cov_term,0,3.9601075436506954
Bot_attempted,bhattacharyya_total,0,31.77051681778611
Bot_attempted,bhattacharyya_mean_term,0,1.072747687185256
Bot_attempted,bhattacharyya_cov_term,0,30.697769130600854
WebAttack_BruteForce,bhattacharyya_total,0,6.690993793125389
WebAttack_BruteForce,bhattacharyya_mean_term,0,1.8081224982803228
WebAttack_BruteForce,bhattacharyya_cov_term,0,4.882871294845066
WebAttack_BruteForce_attempted,bhattacharyya_total,0,14.067612725756822
WebAttack_BruteForce_attempted,bhattacharyya_mean_term,0,1.7332924472180269
WebAttack_BruteForce_attempted,bhattacharyya_cov_term,0,12.334320278538796
PortScan,bhattacharyya_total,1,4.569075184127352
PortScan,bhattacharyya_mean_term,1,0.34523079761274583
PortScan,bhattacharyya_cov_term,1,4.223844386514607
DoS_Hulk,bhattacharyya_total,1,5.58836765076927
DoS_Hulk,bhattacharyya_mean_term,1,3.203625965878419
DoS_Hulk,bhattacharyya_cov_term,1,2.384741684890851
DDoS,bhattacharyya_total,1,7.113367588835702
DDoS,bhattacharyya_mean_term,1,5.043264446244279
DDoS,bhattacharyya_cov_term,1,2.070103142591423
DoS_GoldenEye,bhattacharyya_total,1,2.218112142377599
DoS_GoldenEye,bhattacharyya_mean_term,1,1.332641101520455
DoS_GoldenEye,bhattacharyya_cov_term,1,0.8854710408571442
DoS_slowloris,bhattacharyya_total,1,2.6259189656759205
DoS_slowloris,bhattacharyya_mean_term,1,0.6984959523862928
DoS_slowloris,bhattacharyya_cov_term,1,1.9274230132896277
FTP_Patator,bhattacharyya_total,1,12.124547466228368
FTP_Patator,bhattacharyya_mean_term,1,0.8714708584356254
FTP_Patator,bhattacharyya_cov_term,1,11.253076607792742
SSH_Patator,bhattacharyya_total,1,7.0530045234017855
SSH_Patator,bhattacharyya_mean_term,1,0.9352328626522136
SSH_Patator,bhattacharyya_cov_term,1,6.117771660749572
DoS_Slowhttptest,bhattacharyya_total,1,2.7374358660241223
DoS_Slowhttptest,bhattacharyya_mean_term,1,1.3746420536127641
DoS_Slowhttptest,bhattacharyya_cov_term,1,1.362793812411358
Bot,bhattacharyya_total,1,3.706368794850634
Bot,bhattacharyya_mean_term,1,0.3298858850249154
Bot,bhattacharyya_cov_term,1,3.3764829098257185
Web_Attack,bhattacharyya_total,1,3.3976619260133045
Web_Attack,bhattacharyya_mean_term,1,0.7425319246311401
Web_Attack,bhattacharyya_cov_term,1,2.6551300013821644
Infiltration,bhattacharyya_total,1,4.120412474281958
Infiltration,bhattacharyya_mean_term,1,1.5962613746173981
Infiltration,bhattacharyya_cov_term,1,2.5241510996645595
DoS_Hulk_attempted,bhattacharyya_total,1,3.746649945864604
DoS_Hulk_attempted,bhattacharyya_mean_term,1,0.5553164747865134
DoS_Hulk_attempted,bhattacharyya_cov_term,1,3.191333471078091
DoS_GoldenEye_attempted,bhattacharyya_total,1,25.60910693392278
DoS_GoldenEye_attempted,bhattacharyya_mean_term,1,0.5190938098820246
DoS_GoldenEye_attempted,bhattacharyya_cov_term,1,25.090013124040755
DoS_slowloris_attempted,bhattacharyya_total,1,8.39060820116422
DoS_slowloris_attempted,bhattacharyya_mean_term,1,2.2113283336096337
DoS_slowloris_attempted,bhattacharyya_cov_term,1,6.179279867554586
DoS_Slowhttptest_attempted,bhattacharyya_total,1,4.567200399167859
DoS_Slowhttptest_attempted,bhattacharyya_mean_term,1,1.214194279280093
DoS_Slowhttptest_attempted,bhattacharyya_cov_term,1,3.353006119887766
Bot_attempted,bhattacharyya_total,1,29.636504290134837
Bot_attempted,bhattacharyya_mean_term,1,0.33040157625610206
Bot_attempted,bhattacharyya_cov_term,1,29.306102713878737
WebAttack_BruteForce,bhattacharyya_total,1,4.576394025698336
WebAttack_BruteForce,bhattacharyya_mean_term,1,1.212360019471911
WebAttack_BruteForce,bhattacharyya_cov_term,1,3.364034006226426
WebAttack_BruteForce_attempted,bhattacharyya_total,1,15.707993264640052
WebAttack_BruteForce_attempted,bhattacharyya_mean_term,1,1.2629314976348534
WebAttack_BruteForce_attempted,bhattacharyya_cov_term,1,14.4450617670052
PortScan,bhattacharyya_total,2,7.938556364963421
PortScan,bhattacharyya_mean_term,2,1.7532277349282324
PortScan,bhattacharyya_cov_term,2,6.1853286300351895
DoS_Hulk,bhattacharyya_total,2,9.418920639759673
DoS_Hulk,bhattacharyya_mean_term,2,5.708392569379477
