group,metric,seed,value
DoS_slowloris_attempted,posterior_mahalanobis_median,4,4.6681121698700805
DoS_slowloris_attempted,posterior_mahalanobis_p25,4,4.578934581583492
DoS_slowloris_attempted,posterior_mahalanobis_p75,4,4.764665048986604
DoS_Slowhttptest_attempted,posterior_mahalanobis_mean,4,4.981218096435476
DoS_Slowhttptest_attempted,posterior_mahalanobis_median,4,5.078039867290387
DoS_Slowhttptest_attempted,posterior_mahalanobis_p25,4,4.980695440093398
DoS_Slowhttptest_attempted,posterior_mahalanobis_p75,4,5.1595353843105265
Bot_attempted,posterior_mahalanobis_mean,4,2.5699435713326917
Bot_attempted,posterior_mahalanobis_median,4,2.562043546081986
Bot_attempted,posterior_mahalanobis_p25,4,2.4177011301475257
Bot_attempted,posterior_mahalanobis_p75,4,2.7128687264000204
WebAttack_BruteForce,posterior_mahalanobis_mean,4,3.6041816435213443
WebAttack_BruteForce,posterior_mahalanobis_median,4,3.7195619669938003
WebAttack_BruteForce,posterior_mahalanobis_p25,4,3.354733899236776
WebAttack_BruteForce,posterior_mahalanobis_p75,4,3.8397761054650412
WebAttack_BruteForce_attempted,posterior_mahalanobis_mean,4,2.8870417725177946
WebAttack_BruteForce_attempted,posterior_mahalanobis_median,4,2.878978036126597
WebAttack_BruteForce_attempted,posterior_mahalanobis_p25,4,2.7467918996122123
WebAttack_BruteForce_attempted,posterior_mahalanobis_p75,4,3.025184699754028
PortScan,posterior_mahalanobis_mean,5,3.9988791410816718
PortScan,posterior_mahalanobis_median,5,3.9624345319616268
PortScan,posterior_mahalanobis_p25,5,3.792681501238021
PortScan,posterior_mahalanobis_p75,5,4.142777667730032
DoS_Hulk,posterior_mahalanobis_mean,5,4.456475846377935
DoS_Hulk,posterior_mahalanobis_median,5,4.343243394545203
DoS_Hulk,posterior_mahalanobis_p25,5,4.0104983240166545
DoS_Hulk,posterior_mahalanobis_p75,5,4.795406545707957
DDoS,posterior_mahalanobis_mean,5,4.786473651808835
DDoS,posterior_mahalanobis_median,5,4.726885823145451
DDoS,posterior_mahalanobis_p25,5,4.281423513558524
DDoS,posterior_mahalanobis_p75,5,5.244035569175509
DoS_GoldenEye,posterior_mahalanobis_mean,5,4.99293591192621
DoS_GoldenEye,posterior_mahalanobis_median,5,4.767875591943009
DoS_GoldenEye,posterior_mahalanobis_p25,5,4.11025420304269
DoS_GoldenEye,posterior_mahalanobis_p75,5,5.83166936253699
DoS_slowloris,posterior_mahalanobis_mean,5,5.9460810921739045
DoS_slowloris,posterior_mahalanobis_median,5,5.175342975067782
DoS_slowloris,posterior_mahalanobis_p25,5,4.698940278820663
DoS_slowloris,posterior_mahalanobis_p75,5,7.631799099523019
FTP_Patator,posterior_mahalanobis_mean,5,3.1749356215024287
FTP_Patator,posterior_mahalanobis_median,5,3.169270210767265
FTP_Patator,posterior_mahalanobis_p25,5,3.0160309615312535
FTP_Patator,posterior_mahalanobis_p75,5,3.322106792200971
SSH_Patator,posterior_mahalanobis_mean,5,2.7101899543272108
SSH_Patator,posterior_mahalanobis_median,5,2.6900553810143633
SSH_Patator,posterior_mahalanobis_p25,5,2.5444411284123096
SSH_Patator,posterior_mahalanobis_p75,5,2.8539931749310723
DoS_Slowhttptest,posterior_mahalanobis_mean,5,5.875889345342677
DoS_Slowhttptest,posterior_mahalanobis_median,5,5.070674034779262
DoS_Slowhttptest,posterior_mahalanobis_p25,5,4.828751223565579
DoS_Slowhttptest,posterior_mahalanobis_p75,5,7.330413787787084
Bot,posterior_mahalanobis_mean,5,3.6918981204431023
Bot,posterior_mahalanobis_median,5,3.372979506037286
Bot,posterior_mahalanobis_p25,5,3.1894220959064032
Bot,posterior_mahalanobis_p75,5,3.596128407840531
Web_Attack,posterior_mahalanobis_mean,5,5.361020488972521
Web_Attack,posterior_mahalanobis_median,5,4.9094984345224635
Web_Attack,posterior_mahalanobis_p25,5,4.595073690547677
Web_Attack,posterior_mahalanobis_p75,5,6.851361859734456
Infiltration,posterior_mahalanobis_mean,5,13.860354181343327
Infiltration,posterior_mahalanobis_median,5,5.349828513974696
Infiltration,posterior_mahalanobis_p25,5,4.280492373214471
Infiltration,posterior_mahalanobis_p75,5,11.629971244669184
DoS_Hulk_attempted,posterior_mahalanobis_mean,5,5.516355335708331
DoS_Hulk_attempted,posterior_mahalanobis_median,5,4.667865576503102
DoS_Hulk_attempted,posterior_mahalanobis_p25,5,3.9575741277766374
DoS_Hulk_attempted,posterior_mahalanobis_p75,5,7.177038847791817
DoS_GoldenEye_attempted,posterior_mahalanobis_mean,5,3.696614468067817
DoS_GoldenEye_attempted,posterior_mahalanobis_median,5,3.598890801389235
DoS_GoldenEye_attempted,posterior_mahalanobis_p25,5,3.498538180991755
DoS_GoldenEye_attempted,posterior_mahalanobis_p75,5,3.7701432013025977
DoS_slowloris_attempted,posterior_mahalanobis_mean,5,4.233747305642198
DoS_slowloris_attempted,posterior_mahalanobis_median,5,4.23909133550484
DoS_slowloris_attempted,posterior_mahalanobis_p25,5,4.08284191262614
DoS_slowloris_attempted,posterior_mahalanobis_p75,5,4.395961092547281
DoS_Slowhttptest_attempted,posterior_mahalanobis_mean,5,6.631884760019534
DoS_Slowhttptest_attempted,posterior_mahalanobis_median,5,7.1546948829972425
DoS_Slowhttptest_attempted,posterior_mahalanobis_p25,5,7.02874214066544
DoS_Slowhttptest_attempted,posterior_mahalanobis_p75,5,7.259686330589635
Bot_attempted,posterior_mahalanobis_mean,5,4.064292652588369
Bot_attempted,posterior_mahalanobis_median,5,4.07090986002734
Bot_attempted,posterior_mahalanobis_p25,5,3.8943509942380437
Bot_attempted,posterior_mahalanobis_p75,5,4.216277241712224
WebAttack_BruteForce,posterior_mahalanobis_mean,5,5.675192382879343
WebAttack_BruteForce,posterior_mahalanobis_median,5,4.998085778047976
WebAttack_BruteForce,posterior_mahalanobis_p25,5,4.751659222059694
WebAttack_BruteForce,posterior_mahalanobis_p75,5,7.050009633526238
WebAttack_BruteForce_attempted,posterior_mahalanobis_mean,5,3.4847986222242833
WebAttack_BruteForce_attempted,posterior_mahalanobis_median,5,3.4715846668428165
WebAttack_BruteForce_attempted,posterior_mahalanobis_p25,5,3.3107110984226953
WebAttack_BruteForce_attempted,posterior_mahalanobis_p75,5,3.642985452784501
PortScan,posterior_mahalanobis_mean,6,2.784810993930783
PortScan,posterior_mahalanobis_median,6,2.7306276615629996
PortScan,posterior_mahalanobis_p25,6,2.376010321105258
PortScan,posterior_mahalanobis_p75,6,3.04582215866238
DoS_Hulk,posterior_mahalanobis_mean,6,7.3293877007515915
DoS_Hulk,posterior_mahalanobis_median,6,6.713344219042706
DoS_Hulk,posterior_mahalanobis_p25,6,5.924103527599301
DoS_Hulk,posterior_mahalanobis_p75,6,8.081803875386063
DDoS,posterior_mahalanobis_mean,6,9.740715040566569
DDoS,posterior_mahalanobis_median,6,9.530574786811867
DDoS,posterior_mahalanobis_p25,6,7.72331239446207
DDoS,posterior_mahalanobis_p75,6,11.471018913604198
DoS_GoldenEye,posterior_mahalanobis_mean,6,7.010042986469775
DoS_GoldenEye,posterior_mahalanobis_median,6,6.618153232482884
DoS_GoldenEye,posterior_mahalanobis_p25,6,4.873379982375809
DoS_GoldenEye,posterior_mahalanobis_p75,6,8.490593259710518
DoS_slowloris,posterior_mahalanobis_mean,6,4.600104498303679
DoS_slowloris,posterior_mahalanobis_median,6,4.861890214210165
DoS_slowloris,posterior_mahalanobis_p25,6,4.229662580454979
DoS_slowloris,posterior_mahalanobis_p75,6,5.289061046297824
FTP_Patator,posterior_mahalanobis_mean,6,3.1730834561510215
FTP_Patator,posterior_mahalanobis_median,6,3.1608187590321077
FTP_Patator,posterior_mahalanobis_p25,6,3.038638542800593
FTP_Patator,posterior_mahalanobis_p75,6,3.2983842888154795
SSH_Patator,posterior_mahalanobis_mean,6,3.1128928528351363
SSH_Patator,posterior_mahalanobis_median,6,3.1076994497962898
SSH_Patator,posterior_mahalanobis_p25,6,2.974019079534835
SSH_Patator,posterior_mahalanobis_p75,6,3.2475502558332967
DoS_Slowhttptest,posterior_mahalanobis_mean,6,4.904514474753556
DoS_Slowhttptest,posterior_mahalanobis_median,6,4.653349336724171
DoS_Slowhttptest,posterior_mahalanobis_p25,6,4.446321887412988
DoS_Slowhttptest,posterior_mahalanobis_p75,6,5.261977008881777
Bot,posterior_mahalanobis_mean,6,3.1090783760322633
Bot,posterior_mahalanobis_median,6,2.633023559483874
Bot,posterior_mahalanobis_p25,6,2.4979782773305392
Bot,posterior_mahalanobis_p75,6,2.810787083562527
Web_Attack,posterior_mahalanobis_mean,6,4.108976090292693
Web_Attack,posterior_mahalanobis_median,6,4.179956118155186
Web_Attack,posterior_mahalanobis_p25,6,3.393591809887745
Web_Attack,posterior_mahalanobis_p75,6,4.91620872860429
Infiltration,posterior_mahalanobis_mean,6,37.27892608662313
Infiltration,posterior_mahalanobis_median,6,5.3663508739714505
Infiltration,posterior_mahalanobis_p25,6,4.884877829620547
Infiltration,posterior_mahalanobis_p75,6,11.49010453163023
DoS_Hulk_attempted,posterior_mahalanobis_mean,6,5.088902209678406
DoS_Hulk_attempted,posterior_mahalanobis_median,6,5.776631999945835
DoS_Hulk_attempted,posterior_mahalanobis_p25,6,3.226244699352356
DoS_Hulk_attempted,posterior_mahalanobis_p75,6,6.067012382223943
DoS_GoldenEye_attempted,posterior_mahalanobis_mean,6,2.9695059557759107
DoS_GoldenEye_attempted,posterior_mahalanobis_median,6,2.9086276126756094
DoS_GoldenEye_attempted,posterior_mahalanobis_p25,6,2.7534149163400343
DoS_GoldenEye_attempted,posterior_mahalanobis_p75,6,3.0465592875807785
DoS_slowloris_attempted,posterior_mahalanobis_mean,6,4.2645073171817
DoS_slowloris_attempted,posterior_mahalanobis_median,6,4.3079310605679115
DoS_slowloris_attempted,posterior_mahalanobis_p25,6,4.20849930778158
DoS_slowloris_attempted,posterior_mahalanobis_p75,6,4.410448908437936
DoS_Slowhttptest_attempted,posterior_mahalanobis_mean,6,5.715115313785859
DoS_Slowhttptest_attempted,posterior_mahalanobis_median,6,5.78979572200979
DoS_Slowhttptest_attempted,posterior_mahalanobis_p25,6,5.735257035508621
DoS_Slowhttptest_attempted,posterior_mahalanobis_p75,6,5.8406561863958855
Bot_attempted,posterior_mahalanobis_mean,6,3.0227341081546335
Bot_attempted,posterior_mahalanobis_median,6,3.0186998376560155
Bot_attempted,posterior_mahalanobis_p25,6,2.8571217510475932
Bot_attempted,posterior_mahalanobis_p75,6,3.178950557050619
WebAttack_BruteForce,posterior_mahalanobis_mean,6,4.134948750028507
WebAttack_BruteForce,posterior_mahalanobis_median,6,4.07751589576249
WebAttack_BruteForce,posterior_mahalanobis_p25,6,3.4068257001061206
WebAttack_BruteForce,posterior_mahalanobis_p75,6,4.913818807302614
WebAttack_BruteForce_attempted,posterior_mahalanobis_mean,6,3.243452104507367
WebAttack_BruteForce_attempted,posterior_mahalanobis_median,6,3.2426460375655015
WebAttack_BruteForce_attempted,posterior_mahalanobis_p25,6,3.0865113836939875
WebAttack_BruteForce_attempted,posterior_mahalanobis_p75,6,3.396001529645026
PortScan,posterior_mahalanobis_mean,7,3.6571462422282606
PortScan,posterior_mahalanobis_median,7,3.6320315866197843
PortScan,posterior_mahalanobis_p25,7,3.498220266999689
PortScan,posterior_mahalanobis_p75,7,3.7758079041301755
DoS_Hulk,posterior_mahalanobis_mean,7,4.969631557071917
DoS_Hulk,posterior_mahalanobis_median,7,4.913228631552057
DoS_Hulk,posterior_mahalanobis_p25,7,4.61310282981487
DoS_Hulk,posterior_mahalanobis_p75,7,5.26398526376526
DDoS,posterior_mahalanobis_mean,7,4.880697653577567
DDoS,posterior_mahalanobis_median,7,4.804699612736547
DDoS,posterior_mahalanobis_p25,7,4.396797931229702
DDoS,posterior_mahalanobis_p75,7,5.306769747347653
DoS_GoldenEye,posterior_mahalanobis_mean,7,4.8517377029436926
DoS_GoldenEye,posterior_mahalanobis_median,7,4.70743113993238
DoS_GoldenEye,posterior_mahalanobis_p25,7,4.02108578221363
DoS_GoldenEye,posterior_mahalanobis_p75,7,5.55120162452844
DoS_slowloris,posterior_mahalanobis_mean,7,4.954363662599156
DoS_slowloris,posterior_mahalanobis_median,7,5.23228661468265
DoS_slowloris,posterior_mahalanobis_p25,7,5.008624735145536
DoS_slowloris,posterior_mahalanobis_p75,7,5.380398861454736
FTP_Patator,posterior_mahalanobis_mean,7,3.6809653535587423
FTP_Patator,posterior_mahalanobis_median,7,3.6743840664430976
FTP_Patator,posterior_mahalanobis_p25,7,3.536058658071032
FTP_Patator,posterior_mahalanobis_p75,7,3.8117583050694215
SSH_Patator,posterior_mahalanobis_mean,7,2.906566773997566
SSH_Patator,posterior_mahalanobis_median,7,2.8954297853543687
SSH_Patator,posterior_mahalanobis_p25,7,2.757422662176118
SSH_Patator,posterior_mahalanobis_p75,7,3.0360993387711037
DoS_Slowhttptest,posterior_mahalanobis_mean,7,5.378544602486174
DoS_Slowhttptest,posterior_mahalanobis_median,7,5.379624176112624
DoS_Slowhttptest,posterior_mahalanobis_p25,7,4.879687547610819
DoS_Slowhttptest,posterior_mahalanobis_p75,7,5.597764935258345
Bot,posterior_mahalanobis_mean,7,3.612960728236787
Bot,posterior_mahalanobis_median,7,3.26004593927288
Bot,posterior_mahalanobis_p25,7,3.107116161704705
Bot,posterior_mahalanobis_p75,7,3.479407061467273
Web_Attack,posterior_mahalanobis_mean,7,5.931056486841393
Web_Attack,posterior_mahalanobis_median,7,6.336583895031282
Web_Attack,posterior_mahalanobis_p25,7,5.431166443250992
Web_Attack,posterior_mahalanobis_p75,7,7.198808306580918
Infiltration,posterior_mahalanobis_mean,7,54.19073192285465
Infiltration,posterior_mahalanobis_median,7,4.620722894895743
Infiltration,posterior_mahalanobis_p25,7,3.9274296787711327
Infiltration,posterior_mahalanobis_p75,7,12.738446908974657
DoS_Hulk_attempted,posterior_mahalanobis_mean,7,5.602102277138939
DoS_Hulk_attempted,posterior_mahalanobis_median,7,5.550311631195042
DoS_Hulk_attempted,posterior_mahalanobis_p25,7,4.056314342997747
DoS_Hulk_attempted,posterior_mahalanobis_p75,7,6.797420467007605
DoS_GoldenEye_attempted,posterior_mahalanobis_mean,7,3.767027617162371
DoS_GoldenEye_attempted,posterior_mahalanobis_median,7,3.6916549442725213
DoS_GoldenEye_attempted,posterior_mahalanobis_p25,7,3.5094728814839753
DoS_GoldenEye_attempted,posterior_mahalanobis_p75,7,3.8762842979676435
DoS_slowloris_attempted,posterior_mahalanobis_mean,7,5.013197343491338
DoS_slowloris_attempted,posterior_mahalanobis_median,7,5.077072856050166
DoS_slowloris_attempted,posterior_mahalanobis_p25,7,4.946974908322161
DoS_slowloris_attempted,posterior_mahalanobis_p75,7,5.207402283290513
DoS_Slowhttptest_attempted,posterior_mahalanobis_mean,7,6.134460962211388
DoS_Slowhttptest_attempted,posterior_mahalanobis_median,7,6.597307555891843
DoS_Slowhttptest_attempted,posterior_mahalanobis_p25,7,6.500542478752018
DoS_Slowhttptest_attempted,posterior_mahalanobis_p75,7,6.676390903487757
Bot_attempted,posterior_mahalanobis_mean,7,3.6680600649652604
Bot_attempted,posterior_mahalanobis_median,7,3.655140370368983
Bot_attempted,posterior_mahalanobis_p25,7,3.5262140396190453
Bot_attempted,posterior_mahalanobis_p75,7,3.7995780737185396
WebAttack_BruteForce,posterior_mahalanobis_mean,7,6.193673916314877
WebAttack_BruteForce,posterior_mahalanobis_median,7,6.419846685268126
WebAttack_BruteForce,posterior_mahalanobis_p25,7,5.6196265532078495
WebAttack_BruteForce,posterior_mahalanobis_p75,7,7.268957493563413
WebAttack_BruteForce_attempted,posterior_mahalanobis_mean,7,3.766357955121712
WebAttack_BruteForce_attempted,posterior_mahalanobis_median,7,3.756337830853725
WebAttack_BruteForce_attempted,posterior_mahalanobis_p25,7,3.619057610831701
WebAttack_BruteForce_attempted,posterior_mahalanobis_p75,7,3.909192488910489
PortScan,posterior_mahalanobis_mean,8,3.4895841862041923
PortScan,posterior_mahalanobis_median,8,3.4854783026048457
PortScan,posterior_mahalanobis_p25,8,3.2276959004166885
PortScan,posterior_mahalanobis_p75,8,3.6882845832340716
DoS_Hulk,posterior_mahalanobis_mean,8,3.6329531066840013
DoS_Hulk,posterior_mahalanobis_median,8,3.4648947842960753
DoS_Hulk,posterior_mahalanobis_p25,8,3.2092056889373834
DoS_Hulk,posterior_mahalanobis_p75,8,3.8781105563497187
DDoS,posterior_mahalanobis_mean,8,4.5982011249540315
DDoS,posterior_mahalanobis_median,8,4.49340274114577
DDoS,posterior_mahalanobis_p25,8,3.9310552353158075
DDoS,posterior_mahalanobis_p75,8,5.168636435607489
DoS_GoldenEye,posterior_mahalanobis_mean,8,4.367343049148622
DoS_GoldenEye,posterior_mahalanobis_median,8,4.2560709416543485
DoS_GoldenEye,posterior_mahalanobis_p25,8,3.3822005232362535
DoS_GoldenEye,posterior_mahalanobis_p75,8,5.2386341864271575
DoS_slowloris,posterior_mahalanobis_mean,8,4.512575953981997
DoS_slowloris,posterior_mahalanobis_median,8,4.523095995188006
DoS_slowloris,posterior_mahalanobis_p25,8,3.3931278271991174
DoS_slowloris,posterior_mahalanobis_p75,8,5.387193230209467
FTP_Patator,posterior_mahalanobis_mean,8,2.82120876262007
FTP_Patator,posterior_mahalanobis_median,8,2.8145745419239576
FTP_Patator,posterior_mahalanobis_p25,8,2.7096920185378384
FTP_Patator,posterior_mahalanobis_p75,8,2.9200383144704354
SSH_Patator,posterior_mahalanobis_mean,8,2.3861086287415008
SSH_Patator,posterior_mahalanobis_median,8,2.3725593166637324
SSH_Patator,posterior_mahalanobis_p25,8,2.25447360831478
SSH_Patator,posterior_mahalanobis_p75,8,2.499207492433073
DoS_Slowhttptest,posterior_mahalanobis_mean,8,4.95402233699737
DoS_Slowhttptest,posterior_mahalanobis_median,8,4.8267626804394075
DoS_Slowhttptest,posterior_mahalanobis_p25,8,4.201855784540534
DoS_Slowhttptest,posterior_mahalanobis_p75,8,5.574753946855027
Bot,posterior_mahalanobis_mean,8,3.261002860903602
Bot,posterior_mahalanobis_median,8,2.9310960164653084
Bot,posterior_mahalanobis_p25,8,2.759616663002469
Bot,posterior_mahalanobis_p75,8,3.120989430807383
Web_Attack,posterior_mahalanobis_mean,8,5.080299391158388
Web_Attack,posterior_mahalanobis_median,8,5.576731263598388
Web_Attack,posterior_mahalanobis_p25,8,4.6597657781105735
Web_Attack,posterior_mahalanobis_p75,8,6.006161269273926
Infiltration,posterior_mahalanobis_mean,8,41.77453385064226
Infiltration,posterior_mahalanobis_median,8,5.825943258169003
Infiltration,posterior_mahalanobis_p25,8,4.64384075554999
Infiltration,posterior_mahalanobis_p75,8,11.758560076204848
DoS_Hulk_attempted,posterior_mahalanobis_mean,8,5.196948954143481
DoS_Hulk_attempted,posterior_mahalanobis_median,8,5.761204042838335
DoS_Hulk_attempted,posterior_mahalanobis_p25,8,3.574287971245327
DoS_Hulk_attempted,posterior_mahalanobis_p75,8,6.083821814418517
DoS_GoldenEye_attempted,posterior_mahalanobis_mean,8,3.3455385558956707
DoS_GoldenEye_attempted,posterior_mahalanobis_median,8,3.282694722631107
DoS_GoldenEye_attempted,posterior_mahalanobis_p25,8,3.131443307460671
DoS_GoldenEye_attempted,posterior_mahalanobis_p75,8,3.4059403264889627
DoS_slowloris_attempted,posterior_mahalanobis_mean,8,4.2769213971746245
DoS_slowloris_attempted,posterior_mahalanobis_median,8,4.301908843416029
DoS_slowloris_attempted,posterior_mahalanobis_p25,8,4.1879536871593555
DoS_slowloris_attempted,posterior_mahalanobis_p75,8,4.431639112071931
DoS_Slowhttptest_attempted,posterior_mahalanobis_mean,8,5.488753850493711
DoS_Slowhttptest_attempted,posterior_mahalanobis_median,8,5.909798888052014
DoS_Slowhttptest_attempted,posterior_mahalanobis_p25,8,5.824622690411131
DoS_Slowhttptest_attempted,posterior_mahalanobis_p75,8,5.976399316246674
Bot_attempted,posterior_mahalanobis_mean,8,3.380128685365019
Bot_attempted,posterior_mahalanobis_median,8,3.372581856813117
Bot_attempted,posterior_mahalanobis_p25,8,3.2502432200450113
Bot_attempted,posterior_mahalanobis_p75,8,3.4996130849150804
WebAttack_BruteForce,posterior_mahalanobis_mean,8,5.33081679755165
WebAttack_BruteForce,posterior_mahalanobis_median,8,5.731441662063689
WebAttack_BruteForce,posterior_mahalanobis_p25,8,4.956943256866236
WebAttack_BruteForce,posterior_mahalanobis_p75,8,6.049203988799253
WebAttack_BruteForce_attempted,posterior_mahalanobis_mean,8,3.20871630779848
WebAttack_BruteForce_attempted,posterior_mahalanobis_median,8,3.2040183141973233
WebAttack_BruteForce_attempted,posterior_mahalanobis_p25,8,3.092718780464784
WebAttack_BruteForce_attempted,posterior_mahalanobis_p75,8,3.312373959051796
