auc_a,auc_b,diff,family_a,family_b,p_holm,p_value,score,seed,z
0.9076701640894413,0.989880330978453,-0.08221016688901162,DoS_Hulk,DoS_Slowhttptest,0.0,0.0,neg_elbo,42,-117.72679997043737
0.9076701640894413,0.6071045997673176,0.3005655643221238,DoS_Hulk,Bot,0.0,0.0,neg_elbo,42,75.37214308646593
0.9076701640894413,0.9399396822849161,-0.032269518195474745,DoS_Hulk,Web_Attack,7.544330493658435e-07,9.430413117073044e-08,neg_elbo,42,-5.337370654958499
0.9076701640894413,0.9919404844283697,-0.08427032033892834,DoS_Hulk,Infiltration,0.0,0.0,neg_elbo,42,-39.65655637591407
0.9698076368507291,0.9499687700753628,0.019838866775366282,DDoS,DoS_GoldenEye,0.0,0.0,neg_elbo,42,36.64909266653908
0.9698076368507291,0.9381468078170975,0.031660829033631654,DDoS,DoS_slowloris,0.0,0.0,neg_elbo,42,15.69047207792919
0.9698076368507291,0.9212532942435688,0.048554342607160295,DDoS,FTP_Patator,0.0,0.0,neg_elbo,42,122.76363650560884
0.9698076368507291,0.9698332015186797,-2.556466795056167e-05,DDoS,SSH_Patator,1.0,0.9680416258792901,neg_elbo,42,-0.04006459793937933
0.9698076368507291,0.989880330978453,-0.020072694127723834,DDoS,DoS_Slowhttptest,0.0,0.0,neg_elbo,42,-37.37789785281363
0.9698076368507291,0.6071045997673176,0.36270303708341156,DDoS,Bot,0.0,0.0,neg_elbo,42,90.75614680776971
0.9698076368507291,0.9399396822849161,0.029867954565813037,DDoS,Web_Attack,5.333023790798919e-06,7.618605415427027e-07,neg_elbo,42,4.944892091077877
0.9698076368507291,0.9919404844283697,-0.022132847577640558,DDoS,Infiltration,0.0,0.0,neg_elbo,42,-10.649875302600089
0.9499687700753628,0.9381468078170975,0.011821962258265373,DoS_GoldenEye,DoS_slowloris,1.2604980259567355e-07,1.4005533621741506e-08,neg_elbo,42,5.673321122264232
0.9499687700753628,0.9212532942435688,0.028715475831794013,DoS_GoldenEye,FTP_Patator,0.0,0.0,neg_elbo,42,47.74934151116799
0.9499687700753628,0.9698332015186797,-0.019864431443316843,DoS_GoldenEye,SSH_Patator,0.0,0.0,neg_elbo,42,-23.690496517059298
0.9499687700753628,0.989880330978453,-0.039911560903090115,DoS_GoldenEye,DoS_Slowhttptest,0.0,0.0,neg_elbo,42,-52.23045001534181
0.9499687700753628,0.6071045997673176,0.3428641703080453,DoS_GoldenEye,Bot,0.0,0.0,neg_elbo,42,85.25740275956632
0.9499687700753628,0.9399396822849161,0.010029087790446756,DoS_GoldenEye,Web_Attack,0.3919528815367954,0.09798822038419885,neg_elbo,42,1.654685940856665
0.9499687700753628,0.9919404844283697,-0.04197171435300684,DoS_GoldenEye,Infiltration,0.0,0.0,neg_elbo,42,-19.54533537858763
0.9381468078170975,0.9212532942435688,0.01689351357352864,DoS_slowloris,FTP_Patator,2.6645352591003757e-15,2.220446049250313e-16,neg_elbo,42,8.197574164341097
0.9381468078170975,0.9698332015186797,-0.031686393701582216,DoS_slowloris,SSH_Patator,0.0,0.0,neg_elbo,42,-14.979293670784587
0.9381468078170975,0.989880330978453,-0.05173352316135549,DoS_slowloris,DoS_Slowhttptest,0.0,0.0,neg_elbo,42,-24.95088293839715
0.9381468078170975,0.6071045997673176,0.3310422080497799,DoS_slowloris,Bot,0.0,0.0,neg_elbo,42,74.37087344864138
0.9381468078170975,0.9399396822849161,-0.001792874467818617,DoS_slowloris,Web_Attack,1.0,0.778155049782697,neg_elbo,42,-0.2817241309980314
0.9381468078170975,0.9919404844283697,-0.05379367661127221,DoS_slowloris,Infiltration,0.0,0.0,neg_elbo,42,-18.64583386216382
0.9212532942435688,0.9698332015186797,-0.048579907275110856,FTP_Patator,SSH_Patator,0.0,0.0,neg_elbo,42,-63.68704733930969
0.9212532942435688,0.989880330978453,-0.06862703673488413,FTP_Patator,DoS_Slowhttptest,0.0,0.0,neg_elbo,42,-96.16288844624778
0.9212532942435688,0.6071045997673176,0.31414869447625127,FTP_Patator,Bot,0.0,0.0,neg_elbo,42,78.57407673212869
0.9212532942435688,0.9399396822849161,-0.018686388041347257,FTP_Patator,Web_Attack,0.01002218649378439,0.002004437298756878,neg_elbo,42,-3.089574054170318
0.9212532942435688,0.9919404844283697,-0.07068719018480085,FTP_Patator,Infiltration,0.0,0.0,neg_elbo,42,-33.188064411588314
