group,metric,seed,value
WebAttack_BruteForce,mahalanobis_mean_robust_mcd,42,1994.5188034103592
WebAttack_BruteForce,mahalanobis_median_robust_mcd,42,2008.7585337570545
WebAttack_BruteForce_attempted,mahalanobis_mean,42,2.1685700225006808
WebAttack_BruteForce_attempted,mahalanobis_median,42,2.1603943423930274
WebAttack_BruteForce_attempted,mahalanobis_p5,42,2.1581824442338053
WebAttack_BruteForce_attempted,mahalanobis_p25,42,2.158616641782423
WebAttack_BruteForce_attempted,mahalanobis_p75,42,2.162654066239371
WebAttack_BruteForce_attempted,mahalanobis_p95,42,2.1646974360070033
WebAttack_BruteForce_attempted,mahalanobis_iqr,42,0.004037424456948102
WebAttack_BruteForce_attempted,mahalanobis_mean_robust_mcd,42,1828.4481885143796
WebAttack_BruteForce_attempted,mahalanobis_median_robust_mcd,42,1829.167836902791
PortScan,mahalanobis_mean,0,2.1986262872431475
PortScan,mahalanobis_median,0,2.157916969437195
PortScan,mahalanobis_p5,0,2.0461732422485994
PortScan,mahalanobis_p25,0,2.0516647558070615
PortScan,mahalanobis_p75,0,2.175930848795124
PortScan,mahalanobis_p95,0,2.534982196559442
PortScan,mahalanobis_iqr,0,0.12426609298806257
PortScan,mahalanobis_mean_robust_mcd,0,7267.235734453911
PortScan,mahalanobis_median_robust_mcd,0,7286.190124484158
DoS_Hulk,mahalanobis_mean,0,3.429752215436006
DoS_Hulk,mahalanobis_median,0,3.247912598423247
DoS_Hulk,mahalanobis_p5,0,2.6753609914888616
DoS_Hulk,mahalanobis_p25,0,3.0456570009790203
DoS_Hulk,mahalanobis_p75,0,3.542767009559997
DoS_Hulk,mahalanobis_p95,0,5.005797150982331
DoS_Hulk,mahalanobis_iqr,0,0.49711000858097654
DoS_Hulk,mahalanobis_mean_robust_mcd,0,7443.139147405131
DoS_Hulk,mahalanobis_median_robust_mcd,0,7409.741037843064
DDoS,mahalanobis_mean,0,3.9626654876090455
DDoS,mahalanobis_median,0,3.787115304229966
DDoS,mahalanobis_p5,0,2.631344904616376
DDoS,mahalanobis_p25,0,3.2095198200130044
DDoS,mahalanobis_p75,0,4.523414322513743
DDoS,mahalanobis_p95,0,5.8395680754053805
DDoS,mahalanobis_iqr,0,1.3138945025007382
DDoS,mahalanobis_mean_robust_mcd,0,7625.344273828337
DDoS,mahalanobis_median_robust_mcd,0,7612.2872980619095
DoS_GoldenEye,mahalanobis_mean,0,4.471785288720049
DoS_GoldenEye,mahalanobis_median,0,4.223627193241178
DoS_GoldenEye,mahalanobis_p5,0,2.380974194249373
DoS_GoldenEye,mahalanobis_p25,0,3.311586799371798
DoS_GoldenEye,mahalanobis_p75,0,5.6074039723098394
DoS_GoldenEye,mahalanobis_p95,0,6.934451522537363
DoS_GoldenEye,mahalanobis_iqr,0,2.2958171729380417
DoS_GoldenEye,mahalanobis_mean_robust_mcd,0,7757.559951770245
DoS_GoldenEye,mahalanobis_median_robust_mcd,0,7729.880117432393
DoS_slowloris,mahalanobis_mean,0,5.868282346847049
DoS_slowloris,mahalanobis_median,0,5.866456620348789
DoS_slowloris,mahalanobis_p5,0,1.8857675128377414
DoS_slowloris,mahalanobis_p25,0,3.6652886366339614
DoS_slowloris,mahalanobis_p75,0,7.761750207672373
DoS_slowloris,mahalanobis_p95,0,8.631560044099897
DoS_slowloris,mahalanobis_iqr,0,4.096461571038411
DoS_slowloris,mahalanobis_mean_robust_mcd,0,7821.341289097928
DoS_slowloris,mahalanobis_median_robust_mcd,0,7767.239538519554
FTP_Patator,mahalanobis_mean,0,1.9831503138544797
FTP_Patator,mahalanobis_median,0,1.9836481737067813
FTP_Patator,mahalanobis_p5,0,1.9361747833842924
FTP_Patator,mahalanobis_p25,0,1.9615798919872427
FTP_Patator,mahalanobis_p75,0,2.0042978998362715
FTP_Patator,mahalanobis_p95,0,2.0352802579438203
FTP_Patator,mahalanobis_iqr,0,0.042718007849028794
FTP_Patator,mahalanobis_mean_robust_mcd,0,7387.882255857143
FTP_Patator,mahalanobis_median_robust_mcd,0,7387.11317514399
SSH_Patator,mahalanobis_mean,0,1.8927626502412755
SSH_Patator,mahalanobis_median,0,1.8872163487237459
SSH_Patator,mahalanobis_p5,0,1.800174637204987
SSH_Patator,mahalanobis_p25,0,1.8499999021574927
SSH_Patator,mahalanobis_p75,0,1.9237041844473477
SSH_Patator,mahalanobis_p95,0,1.98465353164917
SSH_Patator,mahalanobis_iqr,0,0.07370428228985504
SSH_Patator,mahalanobis_mean_robust_mcd,0,7373.197067053242
SSH_Patator,mahalanobis_median_robust_mcd,0,7372.903725729642
DoS_Slowhttptest,mahalanobis_mean,0,5.0453666367693595
DoS_Slowhttptest,mahalanobis_median,0,3.9938182329876333
DoS_Slowhttptest,mahalanobis_p5,0,3.4492740990816015
DoS_Slowhttptest,mahalanobis_p25,0,3.4826947623398485
DoS_Slowhttptest,mahalanobis_p75,0,5.933494796078408
DoS_Slowhttptest,mahalanobis_p95,0,9.446550991056133
DoS_Slowhttptest,mahalanobis_iqr,0,2.4508000337385596
DoS_Slowhttptest,mahalanobis_mean_robust_mcd,0,8143.544807527998
DoS_Slowhttptest,mahalanobis_median_robust_mcd,0,8264.822815922696
Bot,mahalanobis_mean,0,2.186585559862256
Bot,mahalanobis_median,0,1.8522126898592157
Bot,mahalanobis_p5,0,1.8018840018950775
Bot,mahalanobis_p25,0,1.8429680069540413
Bot,mahalanobis_p75,0,1.8564606454967667
Bot,mahalanobis_p95,0,6.3983318174636565
Bot,mahalanobis_iqr,0,0.013492638542725421
Bot,mahalanobis_mean_robust_mcd,0,7362.312410858952
Bot,mahalanobis_median_robust_mcd,0,7264.571622775508
Web_Attack,mahalanobis_mean,0,4.500751707363024
Web_Attack,mahalanobis_median,0,4.745222472548626
Web_Attack,mahalanobis_p5,0,1.8632530305718107
Web_Attack,mahalanobis_p25,0,4.2286563953006535
Web_Attack,mahalanobis_p75,0,5.34683506715266
Web_Attack,mahalanobis_p95,0,6.38749022413559
Web_Attack,mahalanobis_iqr,0,1.1181786718520064
Web_Attack,mahalanobis_mean_robust_mcd,0,7393.67904347993
Web_Attack,mahalanobis_median_robust_mcd,0,7378.716151121083
Infiltration,mahalanobis_mean,0,23.124224356014846
Infiltration,mahalanobis_median,0,4.906218254078204
Infiltration,mahalanobis_p5,0,3.070119374864367
Infiltration,mahalanobis_p25,0,4.258992529650554
Infiltration,mahalanobis_p75,0,10.41382558385984
Infiltration,mahalanobis_p95,0,129.31199412873812
Infiltration,mahalanobis_iqr,0,6.154833054209286
Infiltration,mahalanobis_mean_robust_mcd,0,17630.527291396902
Infiltration,mahalanobis_median_robust_mcd,0,7972.503680414622
DoS_Hulk_attempted,mahalanobis_mean,0,4.598959666678523
DoS_Hulk_attempted,mahalanobis_median,0,4.1830568034205635
DoS_Hulk_attempted,mahalanobis_p5,0,2.064515672450845
DoS_Hulk_attempted,mahalanobis_p25,0,2.064682054056406
DoS_Hulk_attempted,mahalanobis_p75,0,6.144080791210982
DoS_Hulk_attempted,mahalanobis_p95,0,6.28783929154401
DoS_Hulk_attempted,mahalanobis_iqr,0,4.079398737154576
DoS_Hulk_attempted,mahalanobis_mean_robust_mcd,0,7736.391482138202
DoS_Hulk_attempted,mahalanobis_median_robust_mcd,0,7810.228482941257
DoS_GoldenEye_attempted,mahalanobis_mean,0,2.151027198257931
DoS_GoldenEye_attempted,mahalanobis_median,0,2.064576356640254
DoS_GoldenEye_attempted,mahalanobis_p5,0,2.0637162766731953
DoS_GoldenEye_attempted,mahalanobis_p25,0,2.0644360211770247
DoS_GoldenEye_attempted,mahalanobis_p75,0,2.064594671629398
DoS_GoldenEye_attempted,mahalanobis_p95,0,2.0646710102231585
DoS_GoldenEye_attempted,mahalanobis_iqr,0,0.00015865045237317688
DoS_GoldenEye_attempted,mahalanobis_mean_robust_mcd,0,7255.020590322203
DoS_GoldenEye_attempted,mahalanobis_median_robust_mcd,0,7217.673097642665
DoS_slowloris_attempted,mahalanobis_mean,0,3.4228672579429684
DoS_slowloris_attempted,mahalanobis_median,0,3.483875125548403
DoS_slowloris_attempted,mahalanobis_p5,0,3.483759298795707
DoS_slowloris_attempted,mahalanobis_p25,0,3.483828962756244
DoS_slowloris_attempted,mahalanobis_p75,0,3.4839120226127047
DoS_slowloris_attempted,mahalanobis_p95,0,3.483925001617668
DoS_slowloris_attempted,mahalanobis_iqr,0,8.30598564607321e-05
DoS_slowloris_attempted,mahalanobis_mean_robust_mcd,0,7246.131092627233
DoS_slowloris_attempted,mahalanobis_median_robust_mcd,0,7240.718308840329
DoS_Slowhttptest_attempted,mahalanobis_mean,0,5.033495838332956
DoS_Slowhttptest_attempted,mahalanobis_median,0,5.528004016078978
DoS_Slowhttptest_attempted,mahalanobis_p5,0,2.2478408736008286
DoS_Slowhttptest_attempted,mahalanobis_p25,0,5.527330452403753
DoS_Slowhttptest_attempted,mahalanobis_p75,0,5.52852980895147
DoS_Slowhttptest_attempted,mahalanobis_p95,0,5.529210378030188
DoS_Slowhttptest_attempted,mahalanobis_iqr,0,0.0011993565477173007
DoS_Slowhttptest_attempted,mahalanobis_mean_robust_mcd,0,8486.879105493123
DoS_Slowhttptest_attempted,mahalanobis_median_robust_mcd,0,8710.957038837216
Bot_attempted,mahalanobis_mean,0,2.071708612587473
Bot_attempted,mahalanobis_median,0,2.0652192681679926
Bot_attempted,mahalanobis_p5,0,2.062928108551537
Bot_attempted,mahalanobis_p25,0,2.0643082179193217
Bot_attempted,mahalanobis_p75,0,2.0854638541071373
Bot_attempted,mahalanobis_p95,0,2.086978416941533
Bot_attempted,mahalanobis_iqr,0,0.021155636187815574
Bot_attempted,mahalanobis_mean_robust_mcd,0,7259.166818483062
Bot_attempted,mahalanobis_median_robust_mcd,0,7259.781422674524
WebAttack_BruteForce,mahalanobis_mean,0,4.750031710473117
WebAttack_BruteForce,mahalanobis_median,0,4.7961677117154675
WebAttack_BruteForce,mahalanobis_p5,0,2.225472800257258
WebAttack_BruteForce,mahalanobis_p25,0,4.365361581603784
WebAttack_BruteForce,mahalanobis_p75,0,5.372244063096396
WebAttack_BruteForce,mahalanobis_p95,0,6.389502674057804
WebAttack_BruteForce,mahalanobis_iqr,0,1.006882481492612
WebAttack_BruteForce,mahalanobis_mean_robust_mcd,0,7365.450255930325
WebAttack_BruteForce,mahalanobis_median_robust_mcd,0,7376.342827402572
WebAttack_BruteForce_attempted,mahalanobis_mean,0,2.6514724692507463
WebAttack_BruteForce_attempted,mahalanobis_median,0,2.678861544285822
WebAttack_BruteForce_attempted,mahalanobis_p5,0,2.609622570311644
WebAttack_BruteForce_attempted,mahalanobis_p25,0,2.6513391025828126
WebAttack_BruteForce_attempted,mahalanobis_p75,0,2.68180911418344
WebAttack_BruteForce_attempted,mahalanobis_p95,0,2.684118929249579
WebAttack_BruteForce_attempted,mahalanobis_iqr,0,0.030470011600627345
WebAttack_BruteForce_attempted,mahalanobis_mean_robust_mcd,0,7413.951231741001
WebAttack_BruteForce_attempted,mahalanobis_median_robust_mcd,0,7413.264685026894
PortScan,mahalanobis_mean,1,1.3932969451238981
PortScan,mahalanobis_median,1,1.2538679772274322
PortScan,mahalanobis_p5,1,1.0992725233497354
PortScan,mahalanobis_p25,1,1.1637025760440793
PortScan,mahalanobis_p75,1,1.275801047013204
PortScan,mahalanobis_p95,1,2.3949839569374203
PortScan,mahalanobis_iqr,1,0.11209847096912462
PortScan,mahalanobis_mean_robust_mcd,1,51.88599080723136
PortScan,mahalanobis_median_robust_mcd,1,55.55204041109594
DoS_Hulk,mahalanobis_mean,1,5.041317417223568
DoS_Hulk,mahalanobis_median,1,4.771136624904475
DoS_Hulk,mahalanobis_p5,1,3.835476789851787
DoS_Hulk,mahalanobis_p25,1,4.2833763428721365
DoS_Hulk,mahalanobis_p75,1,5.523358697090727
DoS_Hulk,mahalanobis_p95,1,7.195126080543679
