epoch,train_total,train_recon,train_kl,val_total,val_recon,val_kl,seconds
27,-182.68212902353747,-190.353771761623,7.671642683462208,-182.78673056119655,-190.41808660462388,7.631356322654083,8.576363799991668
28,-182.95738324584377,-190.5690628298172,7.611679485229172,-183.15939798689672,-190.73470799912968,7.575310474152652,9.079574300005333
29,-183.20516457549274,-190.77276620436453,7.567601687724327,-183.26194450248275,-190.82630419674356,7.564360043777697,9.180389599991031
30,-183.43187919439137,-191.00425152757134,7.5723723171032615,-183.62416363271979,-191.20571314698444,7.581549266775896,8.780923400001484
31,-183.7420272064964,-191.4427093233399,7.700681951690925,-183.92047945973493,-191.67277130333218,7.752291900166983,9.119609900008072
32,-183.9557279365602,-191.75174860870143,7.796020468381232,-183.955701447761,-191.8007013375559,7.844999624963815,9.581463200011058
33,-184.08980879349377,-191.94191699214204,7.852108110207456,-184.1110376697512,-191.98519568318986,7.874158090604323,9.182256400003098
34,-184.15722927852835,-192.04426876639386,7.887039356809971,-184.23088404247528,-192.11917250197072,7.8882883674123105,9.22780259999854
35,-184.29363285174105,-192.18006417172725,7.88643149259585,-184.3131722166947,-192.17846143002444,7.865289522514184,9.024833600007696
36,-184.35283467053898,-192.25485251071188,7.902017842938659,-184.3316241128981,-192.22721380130017,7.895589717346869,9.001507900000433
37,-184.42693053089803,-192.32390483501325,7.896974230027866,-184.35793744821737,-192.2310300583313,7.873092251388751,9.019139299998642
38,-184.4490632095592,-192.36212363748228,7.9130602952446045,-184.51390409147314,-192.40580979252996,7.891905695654627,9.408075700004702
39,-184.53930224263436,-192.44714491146513,7.9078427216305105,-184.59269991832645,-192.51765544143643,7.924955416354943,9.650763699988602
40,-184.63892225695997,-192.5721269251242,7.933204764261067,-184.54700383289781,-192.47441247523233,7.927408725915325,9.181887999991886
41,-184.70159082935916,-192.6566188520366,7.955027907918951,-184.21695268555473,-192.30503303520464,8.088079938713593,8.888512799996533
42,-184.74450485857287,-192.7110156103488,7.966510604903493,-184.62841573518153,-192.59422782944606,7.965811963291617,8.94431700000132
43,-184.78471046296238,-192.75844865933055,7.973738135670667,-184.79173329098262,-192.78938837803403,7.997655228859442,9.34176659998775
44,-184.82465989436923,-192.79861274143087,7.97395283076459,-184.75525087786903,-192.71750326804266,7.962252354261229,9.078367900001467
45,-184.85183600727052,-192.82911786845725,7.977281916492453,-184.84374367253818,-192.8101160280874,7.966372091761731,9.244315399992047
46,-184.87048507445382,-192.85734958945517,7.986864475912098,-184.88283752402117,-192.87888080362418,7.996043348112864,9.063197399998899
47,-184.88455737612907,-192.87778565333335,7.993228147311281,-184.87127098375706,-192.84840708260833,7.97713612466523,9.292238499998348
48,-184.90089347636325,-192.9012203710052,8.00032674243692,-184.84461641142826,-192.82521518281237,7.980599251382789,8.787570200001937
49,-184.92251828987187,-192.9288215448437,8.006303093806785,-184.88640354182277,-192.90859769656032,8.022193985672905,8.935692600003676
50,-184.9512229875523,-192.9533159334206,8.002092853259068,-184.9378301634603,-192.95032174583412,8.012492006662232,9.368059600004926
51,-184.96203776862802,-192.97242215663306,8.010384448681165,-184.99885776447337,-193.00761450407472,8.00875651906225,9.361176799997338
