epoch,train_total,train_recon,train_kl,val_total,val_recon,val_kl,seconds
1,-126.28245326133676,-140.17056674517448,13.888113436655026,-159.56449991108943,-172.3286154480275,12.764115437672459,8.93875929999922
2,-166.0382007077858,-177.95316022733556,11.914959736839403,-170.62934635139027,-182.05698673185674,11.42764075027235,9.375425999998697
3,-172.19872662525705,-183.06605022960173,10.867323587707249,-174.0423282000809,-184.77313200499722,10.730804065020475,9.433073899999727
4,-175.30299465267566,-185.7525523749275,10.449557557199565,-175.9810302744197,-186.2040894713707,10.22305906674545,9.205607600000803
5,-177.17289480353205,-187.23038220552993,10.057487250254933,-177.63736205897533,-187.56508587314494,9.927723720920097,9.417454499998712
6,-178.62804159395102,-188.36788248165274,9.739840647559031,-178.65876685155715,-188.2382592610389,9.579492667498679,9.248873699994874
7,-179.72718151699632,-189.22129541408205,9.494113875436334,-179.42548296351043,-188.8672689083653,9.441785696537348,9.044314900005702
8,-180.5731134882093,-189.83883034397576,9.265716891326955,-180.87391734594388,-189.94964144350365,9.075723665382919,9.31053059999249
9,-181.26521743725846,-190.32280699090504,9.057589498321123,-181.51111563052402,-190.57992359427803,9.06880761383813,10.07275039999513
10,-181.8412300270377,-190.72692781710072,8.885697927654768,-181.97682485589652,-190.70785530711586,8.731030706351003,10.969962500006659
11,-182.37922447405145,-191.10314054783507,8.72391602511442,-182.26105934636632,-190.99346915479254,8.73240969657591,11.274983199997223
12,-182.85135480636342,-191.39156266636616,8.540208115099015,-182.86645927711587,-191.3268330063588,8.460374101688519,10.420237099999213
13,-183.27108691466108,-191.6052572663839,8.33417038622103,-183.20379126738766,-191.4062332875252,8.202442259246757,9.066319799996563
14,-183.64406553035457,-191.80558514492506,8.161519528657047,-183.62128353849423,-191.7038819194262,8.082598655554579,8.334424100001343
15,-183.9695190115132,-191.94615064687133,7.976631790889668,-184.05894553015997,-191.96683979801784,7.907894260521905,8.573832800000673
16,-184.25959463928885,-192.0794043177605,7.819809677830353,-184.1075061239458,-191.7973689633932,7.689862906729481,8.307389699999476
