epoch,train_total,train_recon,train_kl,val_total,val_recon,val_kl,seconds
1,-124.88742634718534,-137.0226894643427,12.135263090729543,-160.89006124102957,-174.38861064339974,13.498549284994851,7.076224399992498
2,-165.97153139988674,-178.7010537063243,12.729522243574435,-168.75081088750892,-180.76647078677087,12.015660525243076,7.597732399997767
3,-170.02028735878676,-181.61252926011335,11.592242154498996,-171.14386671230193,-182.29672161454667,11.15285488260034,8.999480099999346
4,-172.25065110314304,-182.95761830587205,10.706967210506724,-173.2047354775224,-183.6375926587142,10.432857363761949,8.550857800000813
5,-173.9180239464609,-183.9330688729028,10.015044818116081,-174.46731298549176,-184.29111223715006,9.823799285729061,7.916050200001337
6,-175.1784996103724,-184.69256958282062,9.514070092800736,-175.83102505981327,-185.0800534133248,9.249028579544937,7.258334500002093
7,-176.218734838398,-185.34952659335815,9.130791466549534,-176.73106924007283,-185.67614089184954,8.945071395847012,8.15249279999989
8,-177.09392736617045,-185.94400552812783,8.850078213553484,-177.56780351602575,-186.31980314227135,8.751999764554478,7.653854999996838
9,-177.90217529041567,-186.55754458098005,8.655369252277564,-178.2854427056486,-186.8424933780686,8.557051079979962,7.360324299996137
10,-178.55458170338937,-187.02454564304233,8.469963989805311,-178.71831534109126,-187.09803758810907,8.379722319579331,8.110965599989868
11,-179.1301581777429,-187.41059503935898,8.280436819662365,-179.37720403017474,-187.5111389003001,8.133935203957412,7.959799200005364
12,-179.63026824463816,-187.7294140656803,8.099145758179016,-179.8048940874044,-187.90612340067068,8.101228630684716,8.31221600000572
13,-180.0717492379053,-187.98592969021217,7.914180540606298,-180.36385763442743,-188.09139296350887,7.727535259957708,8.232941800000845
14,-180.47000426586254,-188.23242302351213,7.762418823396887,-180.6586888966777,-188.38005720764102,7.7213683037501575,7.922062799989362
15,-180.942534468563,-188.63615141968052,7.693616760727621,-181.16665756083165,-188.77953719380665,7.6128797268691,8.607424799993169
16,-181.47066744877282,-189.0437336382983,7.573066001761621,-181.73099577393913,-189.1930406622615,7.462044919998959,8.657892999995966
17,-181.84230532879988,-189.32554829673668,7.483242926441893,-182.02303955942477,-189.43449458234903,7.41145468755746,8.136484300004668
18,-182.11572284062652,-189.5240297239925,7.408306724126455,-182.1904346703025,-189.58562112396308,7.395186381651575,8.02370640001027
19,-182.40774431758015,-189.7283991684898,7.320654801819516,-182.5397900264901,-189.74397360534962,7.204182969514757,7.607470400005695
20,-182.63221257160478,-189.88976017283446,7.257547539007869,-182.8127462032872,-190.0746982099314,7.2619520590088165,7.46999899999355
21,-182.86429594018784,-190.0676241474867,7.203328367301346,-182.94631685343515,-190.1079274030525,7.1616105344543355,7.301171300001442
22,-183.09179565140073,-190.264774473276,7.172978877901204,-183.06885716217602,-190.25921085236115,7.1903534081959055,7.059326100003091
23,-183.32793390919636,-190.48042855854735,7.152494759901605,-183.36505262303052,-190.44863439387433,7.083581731401535,7.262391399999615
24,-183.53480853259677,-190.70221081769986,7.1674022804923805,-183.55786988424418,-190.66760403891257,7.109734191992754,8.086393999998108
25,-183.74363403822298,-190.92994717297958,7.186312937971898,-183.76549935342416,-191.01367795101345,7.248178302401471,8.117632800000138
26,-183.89522038317025,-191.16915387513725,7.2739334753706775,-183.958279560385,-191.25877889357542,7.300499678686343,8.077937399997609
27,-184.09024477805633,-191.4503441391936,7.360099307977398,-184.1184585861044,-191.50745827705867,7.388999342726557,7.98428829999466
28,-184.21616572224994,-191.59836861908568,7.382202778048622,-184.25811313596,-191.598380183529,7.34026744899007,8.20192870000028
29,-184.36479622469724,-191.73773780243974,7.372941640324411,-184.40208382706263,-191.83968104622468,7.437597184999219,8.259943999990355
30,-184.46142215296825,-191.82075058300322,7.3593284366287754,-184.46791032067364,-191.8208824921391,7.352972185492784,7.84341129999666
