epoch,train_total,train_recon,train_kl,val_total,val_recon,val_kl,seconds
1,-124.63296699727167,-137.31942839433185,12.68646140125654,-159.66495642046627,-172.07156791576512,12.406611723971974,8.885849500002223
2,-164.99754351370726,-176.7258601810138,11.728316602641234,-167.84633834833957,-179.0217556818682,11.175417305535353,8.60312359999807
3,-169.93938322461605,-180.5898339830953,10.650450655606061,-171.47772027031954,-181.77621794701543,10.298497492591016,8.427312200001325
4,-172.85477669521944,-183.01818054121554,10.163403804502817,-173.92338467522146,-183.93837477699674,10.0149897992515,8.487087300003623
5,-174.9150092314403,-184.85116674330234,9.936157517755342,-175.68778298055392,-185.5751557889459,9.88737342467368,8.933380800008308
6,-176.23234274879124,-185.90163756047474,9.669294715706679,-176.93898237146746,-186.47202713312274,9.533044716841468,8.37289270000474
7,-177.19457578800305,-186.64432592184485,9.44975023001922,-177.36633342034494,-186.66198345438477,9.295650000767115,8.442846699996153
8,-177.93821705263892,-187.20188338918686,9.263666167125022,-178.4034054356217,-187.59195932339807,9.188553930748533,8.352188400007435
9,-178.5869651507424,-187.67291771520996,9.085952711159116,-178.28928827802045,-187.21927596510588,8.929987205920359,8.130677499997546
10,-179.15085657685253,-188.0393070786245,8.888450366225754,-179.3580312099647,-188.15830257674833,8.800271508468859,8.674966899998253
11,-179.64742070537295,-188.3374092821272,8.689988637772382,-179.99609279921094,-188.58011544936332,8.584022417795937,8.858414000002085
12,-180.0580962222986,-188.59629552289786,8.5381994773987,-180.2554205426381,-188.75885452452218,8.503434171022846,8.9148392000061
13,-180.41727049497982,-188.8314719726833,8.414201528418193,-180.69028167970166,-189.02379057570826,8.33350911762003,8.473673000000417
14,-180.72310420614542,-189.0344951302231,8.31139090090564,-180.86702541502333,-189.11243751606912,8.245412131678762,8.448709099990083
15,-181.0228977543879,-189.23812068145756,8.215222757607288,-181.1396195140651,-189.3316298981744,8.192010632672416,8.238847400003579
16,-181.24213753411817,-189.38325466622774,8.141117132810075,-181.535336785981,-189.60070148685332,8.065364581164264,8.18505629998981
17,-181.42887409452266,-189.51257420732287,8.083700038453035,-181.52904643834424,-189.60341346428868,8.074367266526973,8.264499100012472
18,-181.6064096325895,-189.62883999163134,8.022430466525753,-181.75197639674053,-189.75775491734737,8.00577789250777,8.328492999993614
19,-181.78667796491175,-189.74738885426422,7.9607107445058665,-181.91229684741927,-189.87591426911982,7.96361762259526,10.950587300001644
20,-181.91585310582332,-189.83508579424492,7.919232797487352,-181.98389493109215,-189.86737865770903,7.883483559271128,10.884244899993064
21,-182.0332395984031,-189.9024325155127,7.8691927361401275,-182.18184957267925,-189.98526108726105,7.80341145902498,11.590663299997686
22,-182.1594273932115,-189.98560896976355,7.826181460090042,-181.64035904819573,-189.50329868499588,7.862939559511713,12.046728300003451
23,-182.27009958302475,-190.0555365387149,7.785436707730313,-182.40082078730518,-190.27986594679888,7.879044692509421,10.277368299997761
24,-182.4037772922559,-190.13299637591427,7.729218944785662,-182.45082386165407,-190.13555022044162,7.684726202184838,9.236315899994224
25,-182.50009662903489,-190.1811411365089,7.6810445223668005,-182.52600308637125,-190.18641153905872,7.660408327362336,9.05631379999977
26,-182.60632464500665,-190.25513744311823,7.648812784981539,-182.8060351923957,-190.435349871117,7.629314886951969,9.145520199992461
27,-182.74868238601343,-190.33191882346404,7.583236687855594,-182.74086058843469,-190.29204786661012,7.5511868484848215,9.001224700012244
28,-182.8188111488025,-190.38050888000433,7.5616977612291265,-182.96640144105044,-190.51827898814358,7.551877427784085,8.915595200000098
29,-182.94443318349118,-190.43429065524086,7.489857560570351,-183.00431901620522,-190.4121808413336,7.4078612822676,8.736950200007414
30,-183.02485568422765,-190.48101341800242,7.456157675221463,-183.1656523960827,-190.55707656865263,7.391423818295433,9.08422169998812
31,-183.14564433616448,-190.54026458919876,7.394620180650438,-183.1776709422445,-190.50109271886535,7.323421891878224,9.345696999997017
32,-183.20323903430562,-190.56227699895453,7.3590380161052185,-183.23766422818088,-190.5393764116467,7.301712239912787,9.089716300004511
33,-183.3144452467445,-190.61746233815967,7.303016912190346,-183.35029197965437,-190.61227289598241,7.261980898003506,9.751373399994918
34,-183.3896350555735,-190.66815126550594,7.278516210133047,-183.47099917792107,-190.6978346054524,7.226835729564008,8.393543499987572
35,-183.4252958249024,-190.69719195920953,7.271895971320153,-183.43820630464288,-190.6455014457494,7.207295033461341,11.847754999995232
36,-183.48186165717354,-190.7283405122328,7.246478592787051,-183.56467516567304,-190.80292109503867,7.238245995604113,11.39039459999185
37,-183.54382572890282,-190.76822798186504,7.224402342364992,-183.54342096805726,-190.7498771665025,7.206456201054254,11.956335599999875
38,-183.5987591867732,-190.8038724315558,7.2051131779319615,-183.63047820877944,-190.8463380271536,7.2158603752008545,8.537836300005438
39,-183.63158689647938,-190.83505180224262,7.203464891932694,-183.2968439363075,-190.49018689840983,7.193342708014275,8.43676910000795
40,-183.67684498986986,-190.87832548381968,7.201480479236257,-183.67327902468216,-190.96880376574538,7.29552459710658,8.866517700007535
41,-183.73088361950343,-190.9246390757017,7.193755354407043,-183.80677840297614,-190.9576506419162,7.150872533207044,8.957644199996139
42,-183.78972515651108,-190.9737305183801,7.184005253104176,-183.78949333414374,-190.99134685908018,7.201853432208731,9.438400300001376
43,-183.8320234141027,-191.02446180139327,7.19243843291279,-183.90798628420012,-191.062531793482,7.1545457832292225,9.081543799999054
44,-183.89808205088482,-191.09458905644118,7.196507186986204,-183.85503168268758,-191.1130368264956,7.258004793493089,9.0835492000042
45,-183.97211419647152,-191.17117841820735,7.199064171821888,-184.07590135194346,-191.22151801014468,7.145616281397058,9.18721380000352
46,-184.05152758251592,-191.2571850173637,7.205657663886226,-184.0183880420755,-191.20741086529503,7.18902271554368,10.183005899991258
47,-184.1633148147581,-191.394860533644,7.231545731333562,-184.11869518327913,-191.3437171260759,7.225021887516185,9.361436599996523
48,-184.25465873392525,-191.5300487579651,7.2753899387282175,-184.1986071755735,-191.57435512045475,7.375748295963558,9.073236299998825
49,-184.3490607602138,-191.62653388802488,7.277473265221975,-184.4417826858486,-191.6492939526988,7.207511569097719,11.041451199998846
50,-184.41739756055975,-191.70218996410392,7.28479257896069,-184.5241654959913,-191.79703694255474,7.272871255490954,11.417680800004746
51,-184.48762025129912,-191.76052755701218,7.272907233931063,-184.55706140906779,-191.87530118502104,7.3182397312929215,10.079468299998553
52,-184.5126486542405,-191.80346822258335,7.290819288870866,-184.5111621062319,-191.7854543862099,7.274292078714951,8.345111100003123
53,-184.4943331044157,-191.80025520728952,7.305922047367483,-184.50274595144595,-191.80482214469407,7.302076529658489,8.270306299993536
54,-184.5932569793155,-191.89458559961275,7.301328532678595,-184.5940697686251,-191.9041815436995,7.3101121633583075,8.640961800003424
55,-184.61244301772822,-191.92231532114698,7.309872386145471,-184.66508479466728,-192.0189937595236,7.353908762150652,10.23280350001005
56,-184.67863466570722,-191.97065482950427,7.2920202674315595,-184.69259005406298,-191.95808735170047,7.26549694035496,9.762187100001029
57,-184.7023658166925,-192.017759711625,7.3153939052770385,-184.673099438508,-191.9185183718767,7.245418835269472,9.61374159999832
58,-184.7533966415842,-192.05328191594023,7.299885332789307,-184.8486038409363,-192.1586494968833,7.310044838187393,9.360485800003516
59,-184.78332332108087,-192.10476244150348,7.32143900776724,-184.77554507419768,-192.13769677502572,7.3621518993592545,9.50260540000454
60,-184.8802297457768,-192.2030215446135,7.322791883146949,-184.9910230584416,-192.33449707718805,7.343473754038103,9.426552200005972
61,-185.31320068601212,-192.80511151129593,7.491910649847559,-185.49292566393362,-193.05004551116775,7.557120193497407,10.77616670000134
62,-185.58529741961627,-193.14804869262426,7.562751248653652,-185.6352102897848,-193.29908837992775,7.663878451323717,10.074266099996748
63,-185.65497152861408,-193.2834940639033,7.628522502614555,-185.6805395327084,-193.2555412781135,7.5750012156815245,9.795956500005559
64,-185.71042143119686,-193.3754620582664,7.665040564949695,-185.76760560751805,-193.52757023718337,7.759964255930567,9.351233599998523
65,-185.78986284889336,-193.44874408872428,7.658881011474877,-185.77669676359267,-193.45289178362682,7.6761946748144805,8.797434200008865
66,-185.7763425678661,-193.48448537276875,7.708142851588755,-185.8384999933602,-193.50331466768117,7.664815236304325,9.340651099992101
67,-185.84068212492153,-193.53493266883146,7.694250148416608,-185.84271081409386,-193.47354405319956,7.630833283766006,8.327291299996432
68,-185.87151685919798,-193.55896301730473,7.687446072374167,-185.90251963025779,-193.57703511582181,7.674515905309652,8.431735100006335
69,-185.89668077036484,-193.60078482984082,7.704103936379069,-185.92720830381435,-193.62666218257004,7.699454294725903,9.23014110000804
70,-185.9153514383321,-193.60314967710426,7.687798174746498,-185.79968529275502,-193.48247786547387,7.682792861890594,10.564361500000814
71,-185.94168579407594,-193.64041981796746,7.698733973017292,-185.86879121690154,-193.55396321483622,7.685171982863727,10.18169399999897
72,-185.93119296157337,-193.63904952270212,7.707856652215301,-185.88725634459172,-193.59708349291137,7.709827266738543,9.704712100006873
73,-185.95036983056872,-193.66054496455607,7.710175422818921,-185.8748830883074,-193.65722699173017,7.782343421858685,10.055868800001917
74,-185.97485462372583,-193.66894754201425,7.694092800843093,-185.8996474988905,-193.7474185203255,7.847770934201606,9.281153899995843
75,-186.0014168664406,-193.70975990278177,7.708342849899352,-185.8655142595962,-193.82527432424828,7.959759902493686,8.970512300002156
76,-186.010640356195,-193.74319358973833,7.732553030265089,-186.0361790436351,-193.70413098195607,7.6679519325504355,9.004443700003321
77,-186.03015321921396,-193.7386371835771,7.708483644400948,-186.01145905591991,-193.7000160730495,7.688556958840981,9.43084010000166
78,-186.07149311964628,-193.7872714698581,7.715778309560439,-186.1047760461587,-193.79272207917606,7.687945786142487,9.536782099996344
79,-186.0987454142042,-193.81165261393866,7.712907293946899,-186.1567063031106,-193.87039517641145,7.713689006637215,9.038185999990674
80,-186.09549679650746,-193.82599581825022,7.730499070331347,-186.086556052118,-193.89264909040133,7.806092751751308,8.81151279999176
81,-186.09059351526594,-193.83009202043408,7.739498530023963,-186.11188905910544,-193.82021158376153,7.708322289813397,9.430260000008275
82,-186.12297182075534,-193.83534137784355,7.712369996279867,-186.10747556020334,-193.7995226960417,7.69204707794877,12.235482100004447
83,-186.14627926279272,-193.85662492612772,7.710345700959167,-186.14673752945873,-193.85610866638714,7.709371472049611,9.163333499993314
84,-186.162624111809,-193.86441451671243,7.7017903609847504,-186.20600542228706,-193.87115277553394,7.665147531458447,9.48515559999214
85,-186.16811979752575,-193.88607479707773,7.71795482654112,-186.290122803638,-193.93388046200803,7.643758030048244,9.057330399999046
86,-186.17195350735818,-193.88543216257392,7.71347874387687,-186.1307063726125,-193.8015181174031,7.670811644849725,8.845218100002967
87,-186.18261137058886,-193.88661349362735,7.704002157916587,-186.23259561794688,-193.91157367216417,7.678978032240117,8.823855099995853
88,-186.19759213047277,-193.92010739967404,7.722515367764656,-186.18307915998494,-193.84791466915843,7.664835835239839,8.473193099998753
89,-186.1999247015301,-193.92792147445167,7.727996648399014,-186.21351096181192,-193.87735269507834,7.663841148784086,8.357790899986867
90,-186.21461084687195,-193.93390244345812,7.719291637138894,-186.2472615959332,-193.92697933554305,7.6797181259599725,7.8833500999899115
91,-186.26235081647678,-193.94604943731096,7.683698824013727,-186.2132293259173,-193.90646272333328,7.693233042220652,7.944161000006716
92,-186.2266702958647,-193.95257626419038,7.725906074546763,-186.23615503031837,-193.9452507733608,7.709095441009747,8.014228300002287
93,-186.26232408919392,-193.9615376466057,7.699213431207055,-186.15594559035043,-193.9508289682163,7.794883372371589,7.947200599999633
94,-186.2760710809498,-193.96231659087826,7.686245536607865,-186.13959386436971,-193.79059803904082,7.651004410649482,8.693281300002127
95,-186.26450966011657,-193.98251299694365,7.718003222548755,-186.2423090664336,-193.91238321304934,7.670073948176604,8.54673419999017
