epoch,train_total,train_recon,train_kl,val_total,val_recon,val_kl,seconds
1,-125.93416644449786,-138.79921981857353,12.865053455993404,-156.91265040932646,-170.15640667589062,13.24375677467889,8.238492000004044
2,-161.55166755340062,-174.0298960090081,12.478228539195861,-165.13708600012635,-177.11145201143745,11.97436590965131,8.79514570000174
3,-167.30361001387058,-178.94806224568836,11.644452292395265,-168.71776291104732,-180.08831049658534,11.370547587625229,9.379093600000488
4,-169.95363405344455,-181.26250131118866,11.30886713478694,-170.66667061257218,-182.0254544300169,11.358783876132382,20.62048089999007
5,-171.91134445065777,-182.90671633633863,10.995371960649612,-172.72691257306147,-183.42061581250974,10.69370340446126,11.324189099992509
6,-173.35654101686345,-183.95101510280398,10.594473948631606,-174.16395979513874,-184.67207420307378,10.508114726174327,9.78995869999926
7,-174.53217289566973,-184.90795744727248,10.375784576179047,-174.18055658503135,-184.45938544198177,10.278828581130732,11.842858400006662
8,-175.64079444629343,-185.9437358293587,10.302941358449516,-176.06591042726416,-186.28569113857537,10.219780241687236,9.064768700001878
9,-176.75794730976256,-187.05522428017028,10.297277044093885,-177.32733303790772,-187.57146433574576,10.244131006057293,8.884017499993206
10,-177.8046167056214,-187.9799404109493,10.175323573751093,-178.32148804260981,-188.38316546864627,10.061677774908768,9.208771899997373
11,-178.5807313121135,-188.55913006286207,9.97839865882011,-178.81452098462142,-188.64317403596277,9.828652844154302,9.863241400002153
12,-179.1949885022375,-188.97184227634406,9.776853689275095,-179.42923318883174,-188.9931898850661,9.563956827974641,9.064167599994107
13,-179.94203754471576,-189.321217931308,9.379180259425578,-180.253174640421,-189.47595693774264,9.222782368287037,9.146229100006167
14,-180.6309691119749,-189.73105235591566,9.100083207778423,-180.97231467216008,-189.98484005960267,9.012525517341214,10.945895200013183
15,-181.0725164551149,-190.0403269411423,8.967810289384072,-181.15185096330646,-190.03163771271744,8.87978670907857,9.784902300001704
16,-181.43879870518415,-190.25325168290394,8.814453056819096,-181.47155959439652,-190.23187252912714,8.760312343311341,13.585533699995722
17,-181.71811312384253,-190.39567324870913,8.677560026804741,-181.43196601388843,-190.0384006103673,8.606434831168055,12.825286399995093
18,-181.98283336310945,-190.53101082165043,8.548177429436162,-182.02519978749473,-190.50968979269814,8.484489615691755,10.844605299993418
19,-182.18407209317613,-190.6127300922489,8.428658033870319,-182.1961506608141,-190.56432015302676,8.36816955955611,12.450148799995077
20,-182.3730245667553,-190.69278725425832,8.319762571159401,-182.45068526843525,-190.72069959195434,8.270014726904607,10.962759200003347
21,-182.54075276226436,-190.75470743306033,8.21395467388406,-182.6354298906231,-190.7998710551291,8.164441308278457,11.075369199999841
22,-182.71275833852286,-190.80856913473346,8.095810674756356,-182.6934071089318,-190.75948187929663,8.066074886389549,10.411114400005317
23,-182.87293277891982,-190.84283089972956,7.969898152621133,-182.91518005724694,-190.84847662182608,7.933297147465397,13.523444700011169
24,-183.03379734656275,-190.86406364133492,7.830266375112958,-183.17447322063367,-190.94911440090232,7.7746412711854065,11.499021100011305
25,-183.25644890843168,-190.88619380318278,7.629745091295752,-183.39839082981254,-190.9423728675216,7.543981480084319,9.288622099993518
26,-183.5200640080889,-190.87959752823122,7.359533544897878,-183.6707702842985,-190.86602610921722,7.19525581994623,9.393788600005792
27,-183.8514522667239,-190.8435397448767,6.9920877481830015,-184.0984754726286,-190.87180673963277,6.773331204418358,9.118598800007021
28,-184.30141328090642,-190.86709108023038,6.56567772898567,-184.3709697142651,-190.869487888912,6.498517824086416,8.950430699987919
29,-184.60957375647888,-191.06401981842234,6.454446337825844,-184.70542387039976,-191.09506107326638,6.38963710059297,8.818257399994764
30,-184.79379738953554,-191.19421791121096,6.400420423552739,-184.830717380353,-191.20438360405151,6.373666094444479,8.633541500006686
31,-184.93062262897885,-191.29569204144482,6.3650692908111335,-184.76942333937228,-191.1132753340884,6.343851985415731,8.697439700001269
32,-185.05733093220255,-191.3954633322935,6.338132343362878,-185.07033496632008,-191.39353613827365,6.3232012027093445,8.67025910000666
