epoch,train_total,train_recon,train_kl,val_total,val_recon,val_kl,seconds
1,-124.9593950095787,-137.50062661902905,12.541231688635165,-160.71196157445007,-173.38291756513613,12.670955646540676,8.391078200002084
2,-164.8144372852986,-176.7091293360481,11.894692234563694,-167.81026673502657,-179.35534634082157,11.545079198787555,7.542167999999947
3,-169.98044873799032,-181.10102402387082,11.120575341166516,-171.4440775979014,-182.27539111611006,10.831313685861323,7.340245499988669
4,-172.80567115163026,-183.30137914462318,10.49570821637648,-173.5518001913679,-183.82021055243044,10.26841014761383,7.510556900000665
5,-174.61576834990032,-184.72569054666053,10.109922231840542,-175.1415974401223,-185.0577327201556,9.916135286847457,7.452379700000165
6,-176.09714165000005,-185.82659452641377,9.729453102244047,-176.76507212304594,-186.32013638302718,9.555063595447963,7.310805900007836
7,-177.39688134666744,-186.80598596397925,9.40910458062988,-178.1475508931445,-187.41162206418343,9.264070939726103,7.335709400009364
8,-178.57253240436881,-187.7374579071328,9.16492539844707,-178.9525317911247,-187.92991309630975,8.977381835829457,7.2819726999878185
9,-179.47987019074785,-188.41702486676667,8.937154648196586,-179.85497160224926,-188.76346970071046,8.908497929519344,7.346760900007212
10,-180.23485109561358,-188.9189330479879,8.684081756050007,-180.51072390052641,-188.97286954400315,8.462145533222534,7.852661899989471
11,-180.88374779109762,-189.29322179584304,8.409473955655304,-181.13974057170867,-189.39825289173453,8.258512196757227,7.495090099997469
12,-181.4681877788152,-189.62228813311222,8.15410001863958,-181.8255951831377,-189.817227594224,7.991632417501419,7.5917285999894375
13,-182.0157715064118,-189.95244882107002,7.936677290964954,-182.23604454038073,-189.89921925191447,7.663175097975962,8.276866500003962
14,-182.47469308220784,-190.2173881423814,7.742695092647629,-182.5152870416411,-190.15922810112812,7.643940924462453,7.6295375999907264
15,-182.90295749947882,-190.47891008574746,7.575952454030812,-183.21977310107,-190.72156802773821,7.50179498925407,7.475542000000132
16,-183.2877605438114,-190.70638887211842,7.4186283936152755,-183.4550519596391,-190.7374318574992,7.282379716487034,6.916494799996144
17,-183.59266269213703,-190.8675862603934,7.274923491863646,-183.77284942813574,-190.91647452608274,7.143624631975639,7.057647399997222
18,-183.86978978824305,-191.0247567556954,7.154966620667655,-183.81410878908608,-190.9325755187772,7.1184664239137545,7.316998800000874
19,-184.12043674401917,-191.18379430015102,7.063357414090485,-184.18061734320153,-191.28546076474714,7.104843237041698,6.977867499997956
