epoch,train_total,train_recon,train_kl,val_total,val_recon,val_kl,seconds
31,-186.84422784787466,-192.63199405089847,5.787766212123566,-186.40498283786485,-192.12368386535348,5.718701024112265,6.067249899999297
32,-186.8635848314294,-192.6543636509805,5.790778850119381,-186.34324167949578,-192.18601121463536,5.842769629954525,5.983889600000111
33,-186.91399441323074,-192.6772957010342,5.763301363513806,-186.5233849561364,-192.36453907907986,5.841154138106489,5.686600799999724
34,-186.9820662247229,-192.71383633416085,5.731769979063193,-186.54647002476452,-192.22207460185513,5.675604907638358,5.679618300000584
35,-187.02196707549234,-192.7311851306959,5.709217916470619,-186.54357399991136,-192.2367531198453,5.693178974043567,5.597881300000154
36,-187.07457198291348,-192.77565066136552,5.701078464146881,-186.5520340540419,-192.1599125395874,5.60787863880252,5.581685400000424
37,-187.08929266702035,-192.77999272696889,5.690699995663092,-186.6715462145945,-192.4349009896614,5.763354617666116,5.650310900000477
38,-187.14491044938006,-192.81806920633176,5.673158719807694,-186.65726227995128,-192.30550911138783,5.648247053817341,5.619136100001924
39,-187.18192513561348,-192.83102697919088,5.649101639878223,-186.70204943069737,-192.38872951167474,5.6866802976182855,5.5654875000000175
40,-187.22198250984954,-192.87023658698376,5.648254263715799,-186.68472902846176,-192.4654095863659,5.780680463764496,5.665061299998342
41,-187.26370282010646,-192.89282583928838,5.629123273536596,-186.64572605001683,-192.3007557996953,5.655029819600253,5.715722700002516
42,-187.2893025412991,-192.9222556986496,5.6329529414832225,-186.74883514492697,-192.32029899054493,5.571463568232855,5.682580799999414
43,-187.2970206449882,-192.94034046678144,5.643319860780527,-186.75399656906595,-192.46475128772983,5.710754908692771,5.612436899999011
44,-187.35492145500038,-192.96423992686104,5.609318388331507,-186.7847037510278,-192.44880711727677,5.664103621902441,5.696385600000212
45,-187.36333498481383,-192.98951292994806,5.626177894218875,-186.79407003284228,-192.48125916018455,5.687189438245594,5.74040480000258
46,-187.38026160040047,-192.9950180001355,5.614756304841839,-186.78409384244657,-192.3013748979277,5.5172803670369355,5.527315299998008
47,-187.4356382189427,-193.04177739541962,5.6061392357307245,-186.93181312052735,-192.50570455157646,5.573890946354174,5.624909699999989
48,-187.4258209745654,-193.0432784166968,5.617457571703744,-186.88140911670754,-192.48027699804783,5.598867735449892,6.025257400000555
49,-187.46235954519005,-193.0760450348393,5.613685421053962,-186.98630006984763,-192.67913274307668,5.69283231999815,5.5261112000007415
50,-187.50745486893803,-193.11788613292893,5.610431399216465,-187.01384458268691,-192.58972350661685,5.5758788098696535,5.582422900002712
51,-187.52150927388226,-193.15047648042594,5.6289672726132265,-187.01652401131298,-192.56038954789744,5.543865497264979,5.574220399998012
52,-187.5457288342971,-193.1702297606532,5.624500976769911,-187.1091946751963,-192.78180144389495,5.6726071071348505,5.643431299999065
53,-187.61519704196238,-193.21204045950455,5.596843557898085,-186.99964363974777,-192.57246658035442,5.572822502137458,5.710332200000266
54,-187.63244136067362,-193.2429363469614,5.610495201031938,-187.09912566205563,-192.70726638268457,5.6081406060468355,5.568106200000329
55,-187.6504415805376,-193.25279388650313,5.602352338437946,-187.16192485120544,-192.7497578297085,5.587832783900698,5.598501000000397
56,-187.67821844868706,-193.2772476127937,5.599029067648024,-187.1398770777098,-192.66086402895522,5.520987244346037,5.563408900001377
57,-187.6999793527542,-193.29423363193058,5.594254317524016,-186.9636793408549,-192.5593074409379,5.595628201681431,5.56130789999952
58,-187.72375470064597,-193.325707182054,5.601952706095563,-187.1851085219615,-192.78068724191186,5.5955788411010605,5.521722599998611
59,-187.75410383065756,-193.35318133972166,5.599077684539821,-187.15395577943013,-192.78052701136673,5.626571114346419,5.553890200000751
60,-187.7994504323597,-193.40471494520423,5.605264459663321,-187.30911281500977,-192.85759690760185,5.5484841882971505,5.606449599999905
61,-187.8186338675063,-193.42668649140649,5.608052405005693,-187.24202341424103,-192.89292401282165,5.650900697969032,5.681533499999205
62,-187.815392154879,-193.43001615200706,5.614624152217258,-187.38252778091652,-192.95929305828918,5.57676494722394,5.642151599997305
63,-187.86693290952996,-193.46259017323592,5.595657385620592,-187.27439691883058,-192.88868590797838,5.614289308860442,5.955560499998683
64,-187.83881778285107,-193.46535619704613,5.626538581454029,-187.33780648016952,-192.8680716532697,5.53026537691085,5.5335441999995965
65,-187.90331204907437,-193.50002096935748,5.596708732298897,-187.4206433244944,-193.0298385379473,5.609195253662561,5.420994099997188
66,-187.9306524493043,-193.53333641186714,5.60268388556827,-187.46062719408323,-193.0797685704816,5.619141545739249,5.847755700000562
67,-187.93826942136158,-193.5361306871185,5.59786128894867,-187.28952979218894,-192.88703298970822,5.597503154700616,5.5275541999981215
68,-187.959064283704,-193.55741994644464,5.598355620806677,-187.32835534534388,-192.95010622219138,5.621750525366197,5.513259900002595
69,-187.96129479309093,-193.56949649657105,5.608201797332441,-187.37812213289956,-192.96856638672347,5.590443795434063,5.627440399999614
70,-188.00307615981475,-193.6004875372086,5.597411275844369,-187.40401343771373,-193.0188221028122,5.61480841586012,5.436631500000658
71,-188.0052107876705,-193.6015868642219,5.596376231000954,-187.49061731118115,-193.03408031334706,5.543463233601521,5.630792299998575
72,-188.03929418815827,-193.6247198816943,5.5854257604672295,-187.52590306395305,-193.03624274355442,5.510339835467429,5.581871200000023
73,-188.05152875912654,-193.6416977669532,5.590168813388423,-187.54304265518607,-193.1364078115335,5.593365555804068,5.720221799998399
74,-188.05397560074823,-193.6473512205729,5.593375712333555,-187.61872790103024,-193.18431316236993,5.565585858376033,5.5195588000024145
75,-188.09167766678584,-193.66513722537502,5.573459500958363,-187.38268598121272,-192.96827229824257,5.585586655159107,5.620744700001524
76,-188.11341143024887,-193.69713786211474,5.5837264017777315,-187.61988859738344,-193.14238318279698,5.522494494558186,6.344395500000246
77,-188.13891667236115,-193.72019791357505,5.58128101698845,-187.53067898831645,-193.24243039713437,5.711751697866871,5.6416059999974095
78,-188.1899632166149,-193.75232596207428,5.56236282433836,-187.6030508433656,-193.08644123550087,5.4833901667771405,5.6059548000012
79,-188.20360905021906,-193.76777454362238,5.564165483621137,-187.6677635445793,-193.21174138624414,5.543977643102935,5.631873899998027
80,-188.22561073656428,-193.8006604591154,5.5750497532016166,-187.34521959965966,-192.98248040647724,5.637260393916812,6.1163839000000735
81,-188.2099959946135,-193.8102403853255,5.600244527841694,-187.67912307508436,-193.18668334489473,5.507560355202116,6.95745689999967
82,-188.28138280240518,-193.8408484818557,5.559465640902257,-187.75824495284243,-193.32528063992345,5.567035510803213,7.037352200000896
83,-188.30363160670908,-193.85882885498583,5.555197263171197,-187.7535350759044,-193.2750095098549,5.521474323665593,6.744027000000642
84,-188.30769208367758,-193.88674165894173,5.579049515790038,-187.89100682234357,-193.42285967072684,5.531852727877123,6.123875899997074
85,-188.3506783195078,-193.89765127611685,5.546973046210768,-187.88063829690265,-193.37652310118784,5.495884327969829,5.799415699999372
86,-188.35827011496042,-193.9192852842473,5.561014928642693,-187.89876780882886,-193.42606784905274,5.5273003081551,5.492325300001539
87,-188.3577262568677,-193.92922143801619,5.571495148835555,-187.935595145224,-193.47919699795037,5.543601864114006,5.55203000000256
88,-188.37586737654993,-193.9341469165818,5.55827946794894,-187.8469317890188,-193.33930795483548,5.49237621351573,5.548164200001338
89,-188.4113146849507,-193.95238008124795,5.541065370338055,-187.9822267088508,-193.52466531439845,5.542438438293978,5.661647500000981
90,-188.43850054728722,-193.9747228000317,5.536222303860436,-187.86741898766584,-193.36291084105383,5.495491804123539,5.624981099997967
91,-188.41773904815156,-193.96402007221369,5.546281126974787,-187.96755901296154,-193.56088740284665,5.593328270729539,5.6252434000016365
92,-188.43549394899085,-193.99197577428444,5.556481769887557,-187.86388822665427,-193.57882362662843,5.714935699766151,5.624874799999816
93,-188.4667151454199,-194.0038874814795,5.537172304226839,-187.95144766275624,-193.49358122512234,5.542133601624213,5.6261357000003045
94,-188.47135222988874,-194.02528781661516,5.553935900315179,-187.9417106950095,-193.54874478657223,5.60703413907761,5.636972299998888
