epoch,train_total,train_recon,train_kl,val_total,val_recon,val_kl,seconds
1,-125.19195165329853,-137.13259764161984,11.940645870533965,-159.10995524651682,-171.37403589990848,12.264080540743295,5.7298418000027596
2,-164.83425594926362,-177.01068862169797,12.176432543583905,-168.47224930541324,-180.29303354018364,11.820784296834434,5.749921200000244
3,-170.67661674740586,-182.1658953047386,11.489278242701477,-172.6149813688565,-183.74928266404333,11.134300898615479,5.724285399999644
4,-173.3585131714788,-184.17099813189995,10.812484769750098,-172.92549819479734,-183.51759001575638,10.592091987813674,5.672973200002161
5,-174.7483919216271,-184.9986590722747,10.250267021234764,-175.16284874313547,-185.08409193202849,9.921243712232164,5.636136000000988
6,-175.78030110329308,-185.57185188564472,9.791550691426217,-176.1251764185144,-185.68243827512882,9.557262121445502,5.771860100001504
7,-176.54481303233544,-186.00616479772162,9.46135201791729,-177.01126194202828,-186.3515947570899,9.340332987134312,5.830782500001078
8,-177.2471447576812,-186.40921066854514,9.162065784940399,-177.567822109452,-186.54211822107055,8.974296209288058,5.703309900000022
9,-177.8122486563775,-186.7108965260521,8.898647830105197,-178.16058911832152,-187.02942393990165,8.86883487105945,5.918476800001372
10,-178.30808523353105,-186.95955105274024,8.651465822336721,-178.49865382513434,-186.97994295874707,8.481289148530202,5.877407300002233
11,-178.81234398735742,-187.209361498776,8.397017517371092,-179.01424782037506,-187.25661062799853,8.242362291896539,5.809659099999408
12,-179.23662248139385,-187.38219802780094,8.145575630518357,-179.48327030296068,-187.47779668507792,7.994526490161455,5.790397999997367
13,-179.70746306036003,-187.60621630464186,7.898753223254032,-179.9576631161113,-187.6921465247246,7.734483152837051,5.779056100000162
14,-180.09804396795462,-187.7754749204342,7.677430909302517,-180.41014964162326,-188.0114021991279,7.6012522815929024,5.6912660999987565
15,-180.51190351685705,-187.9838232059289,7.4719197321880815,-180.44914948973275,-187.83309928665676,7.383949555021641,5.798606300002575
16,-180.87813184494712,-188.16378320370634,7.2856514151271865,-181.0217575362997,-188.16094103697455,7.1391833469266865,5.6430963999991945
17,-181.22774607514313,-188.3319640374407,7.104218034260465,-181.47187714025756,-188.44774797265845,6.975871071817026,5.739309600001434
18,-181.50945457426897,-188.46741715406,6.957962608756051,-181.73420051449474,-188.65947090691603,6.925270288981231,5.903363499997795
19,-181.77147796959937,-188.6176871081464,6.846209391898685,-181.7637406677305,-188.5531269320269,6.789386833186007,5.834391199998208
20,-181.97999050795735,-188.71834786636853,6.738357482912353,-182.09243875582732,-188.7836249413811,6.691186457137644,5.623407800001587
21,-182.20320915515228,-188.85945429737797,6.656244996657197,-182.25573113339868,-188.9114210331981,6.6556900068000076,5.878627599999163
22,-182.3573850994067,-188.9435732649824,6.586187955682306,-182.4951613107908,-189.01935631856682,6.524195239979008,5.773215199998958
23,-182.51585387678452,-189.05147310756502,6.535619264617717,-182.59206405261494,-189.09685443231137,6.504790350475379,5.715801099999226
24,-182.69686976327506,-189.15730205758558,6.460432135773145,-182.62970898901108,-189.09611312920234,6.466404291330368,5.605136899997888
