epoch,train_total,train_recon,train_kl,val_total,val_recon,val_kl,seconds
1,-127.53487186777656,-139.64686127414603,12.111989303371315,-161.73431356115128,-174.03909008074007,12.304776096313299,6.793606200000795
2,-165.9295595267971,-177.7314741201226,11.801914661157808,-168.2343209700374,-179.55356938976317,11.3192482971324,8.203076199999487
3,-169.37287347923922,-180.3707869773412,10.997913630241117,-170.7604836416352,-181.54721733316717,10.786733763049874,7.405495200000587
4,-172.04381439911236,-182.7579299328534,10.714115688049159,-172.93006420497693,-183.69073216512268,10.760667755352864,7.791381700000784
5,-174.28052507636698,-184.99975614020192,10.71923103945924,-174.39652873107693,-185.05330280835582,10.656773791514219,8.476508399999148
6,-175.38337913853917,-185.95585583693855,10.57247664155128,-173.04993954042473,-183.4685816975702,10.418642164205178,7.2394282999994175
7,-176.16153292251488,-186.5072002447393,10.34566725026155,-175.6224777472146,-185.81055558139886,10.188078006256958,6.7762497999974585
8,-176.80199214786114,-186.9430456589126,10.141053440811834,-175.37871497835343,-185.38550839161695,10.006793063593172,6.810927200000151
9,-177.40333325747937,-187.34443689923603,9.941103404981586,-174.06145258800063,-183.83599256522257,9.774540005276585,6.699006499999086
10,-177.94344362933887,-187.69675904932555,9.753315524744282,-177.97648979901578,-187.5897668068072,9.613276852969,6.569025000000693
11,-178.4725749087998,-188.04075593570857,9.56818109658603,-178.32451957749294,-187.8123293166687,9.487809481465781,6.304438400002255
12,-178.9303090317575,-188.3270451655955,9.396736150034767,-177.26790239121087,-186.57743943395207,9.309537006337658,5.943385500002478
13,-179.37186029668732,-188.58880128304588,9.216941098772196,-177.7838457395457,-186.9644840718083,9.1806381656535,6.044601300000068
14,-179.80656870715586,-188.8490698083447,9.042501049832808,-177.80598621890212,-186.7960008948418,8.990013983658667,6.00462619999962
15,-180.1540452854895,-189.05936139368558,8.905316083942067,-179.7449840122072,-188.5891512376916,8.844167177048687,6.028539399998408
16,-180.46640517390196,-189.25206504376385,8.785659832617597,-179.83287507625957,-188.55273033905766,8.719854926203546,6.0580350999989605
17,-180.7319088238892,-189.42517741033873,8.693268596312265,-180.19667133862924,-188.8516992535206,8.655027681245734,6.383130799997161
18,-180.95188445756045,-189.54996327599426,8.598078855878722,-180.02480671480225,-188.59540996962818,8.570603096381545,6.0834465000007185
19,-181.16665626808995,-189.68254797658116,8.515891649518604,-180.95830909770748,-189.45768218493208,8.499372817727965,5.802789099998336
20,-181.36538643885928,-189.80553820799602,8.440151523340845,-180.98548350903548,-189.3779962113021,8.392512196730216,6.172269900001993
21,-181.53939742854405,-189.9027109523823,8.363313403406798,-181.18387916056642,-189.4717883151484,8.28790899742674,5.863829300000361
22,-181.71316345238208,-190.0125556229158,8.299392268375245,-181.40615822626611,-189.66798768425664,8.261829160193672,6.037029200000688
23,-181.8739836864147,-190.07738638472583,8.203402741428997,-181.54474430041256,-189.65683692266674,8.11209256817069,6.032582100000582
24,-182.06322995573368,-190.19089097795182,8.127661093358869,-181.99513028638708,-190.08519057662764,8.090060140390584,6.075440299999173
25,-182.23958090895385,-190.26624799708787,8.026667054517134,-182.20969651108354,-190.21484452398943,8.005148011708819,6.024324199999683
26,-182.3744735571756,-190.34278108223293,7.968307464621262,-182.2294047060679,-190.17170899301854,7.942304024605802,6.036924400003045
27,-182.54372117125618,-190.42380465035276,7.880083483947393,-182.46381441969024,-190.29686709509272,7.833052672363762,5.803091600002517
28,-182.66712489419143,-190.49965336538793,7.832528499239057,-182.5666723196707,-190.39426935083583,7.827597675255959,5.9587634000017715
29,-182.78981375995764,-190.56343192538404,7.773618114070361,-182.7108759236405,-190.53898518552802,7.828109352804281,5.980427800001053
30,-182.90408865175448,-190.64685823777398,7.742769493671745,-182.86806691209335,-190.52563566828525,7.657568413090161,6.027742599999328
31,-183.01341409435295,-190.71300290351908,7.699588760396669,-182.9614273508377,-190.62075730917113,7.6593298493683974,5.952202899999975
32,-183.11556887422668,-190.7967235778279,7.681154728596816,-182.9484736781125,-190.6655090675808,7.717035575537656,6.229694699999527
33,-183.19469635652032,-190.86510844935532,7.670412217536789,-183.14596100197292,-190.80824014094622,7.6622790277675685,5.845830700000079
34,-183.2663369205098,-190.9179529636015,7.651615926126538,-183.19423980565557,-190.8194967917549,7.6252564142937445,5.983901100000367
35,-183.3317645527166,-190.97970927018514,7.6479446056353355,-183.3378688275718,-190.95135799097332,7.613488650130121,5.9175106000002415
36,-183.38217850704106,-191.02305491780524,7.640876516243641,-183.34493352314803,-190.96334884245755,7.618415282261421,5.983935200001724
37,-183.43067426566776,-191.06990197386878,7.6392277137736935,-183.415043610179,-191.03750164128977,7.622457707898963,5.864980100002867
38,-183.48649312157843,-191.1165903965542,7.63009729498079,-183.3660598858016,-190.9701679997096,7.604107638666934,6.017602600000828
39,-183.55110830412974,-191.17758643624987,7.626478096919752,-183.41567613928888,-191.0611389150334,7.645462649467868,5.879854500002693
40,-183.620095704214,-191.24806583947318,7.6279700406257795,-183.52602127708727,-191.1496606527819,7.623639418237033,5.801501399997505
