cuadrante,feature_a,feature_b,mismo_cluster_eda,fusionado_en_P,ambas_en_51,pearson_abs,spearman_abs,r_info,r_info_B10,r_info_B50,ksg_r_info,gauss_ratio,gauss_ratio_B10,gauss_ratio_B50,nmi_sqrt,nmi_max,u_x_given_y,u_y_given_x,H_x,H_y,mi_corr_bits,mi_ref_gauss_bits,g_stat,g_dof,g_pvalue
pearson_sobreestimo,Total Fwd Packet,Total Length of Bwd Packet,True,True,False,0.9969863460947592,0.7439833208049818,0.8867065301530652,0.8550642466274117,0.9090800797492996,0.945756707623916,0.8551337677964432,0.7658638332150295,0.948280170364528,0.3358922632103548,0.2869822896315816,0.3931378923396755,0.2869822896315816,2.831059274364596,3.87827652236386,1.1129966762123884,1.3015468668491723,3240208.5357360104,135,0.0
pearson_sobreestimo,Idle Mean,Idle Max,True,True,False,0.9870567434623932,0.9991036057175366,0.8815567717529683,0.8316313328663795,0.9091544231994264,0.9809076475493038,1.9595573785439948,1.7118576434951231,2.1428480792534463,0.8954032036501138,0.8954032036305132,0.8954032036305132,0.8954032036697146,1.20940239447707,1.2094023944241217,1.0829027784931822,0.5526262156700963,3152597.758141261,16,0.0
pearson_sobreestimo,Flow IAT Max,Idle Max,True,True,False,0.9983349209907558,0.7279102861207182,0.8756382843050337,0.8344304247069869,0.9316042072122288,0.9954139581071304,1.6442080942250843,1.4813173690847434,2.16611393898275,0.4592833193288665,0.2429640594704086,0.2429640594704086,0.8681990573977577,4.321635146952657,1.2094023944241217,1.0500020188536134,0.6386065258658635,3056815.511442093,76,0.0
pearson_sobreestimo,Fwd IAT Max,Idle Max,True,True,False,0.9968785716491402,0.7293480158203006,0.8665271908312404,0.8129512903132596,0.9146490400739576,0.985801963681101,1.5697644166526197,1.3370933321356615,1.9380270632429144,0.4752005923721089,0.2724173868195702,0.2724173868195702,0.828932417373078,3.680061915617628,1.2094023944241217,1.0025128503867755,0.6386390465676012,2918562.799363113,56,0.0
pearson_sobreestimo,Flow IAT Max,Idle Mean,True,True,False,0.9854029267816374,0.7272577915021016,0.8656744585947149,0.8130379779989686,0.9049533922272928,0.9809038224026406,1.563168733065189,1.3448482315019812,1.8288377375515243,0.4366457542911608,0.2309886306570976,0.2309886306570976,0.8254064894801278,4.321635146952657,1.20940239447707,0.9982485847941792,0.6386057779167138,2906148.4677958367,76,0.0
pearson_sobreestimo,Idle Mean,Idle Min,True,False,False,0.9895983854020526,0.9978183152158372,0.8638799786151936,0.842730557000584,0.9025177301010164,0.9807442677228114,1.790309140054487,1.802309189432754,2.0608651725165084,0.8180651277730392,0.8180651277730392,0.8180651277730392,0.8180651277730392,1.20940239447707,1.20940239447707,0.989369924366904,0.5526251875901125,2880300.491860939,16,0.0
pearson_sobreestimo,Fwd IAT Max,Idle Mean,True,True,False,0.9840091032825794,0.7289600867297681,0.8630505572572174,0.8072362239902072,0.8988586388644494,0.9762618668435372,1.5428278219133718,1.303788532492221,1.76527825941238,0.4670457744391059,0.2677424890518221,0.2677424890518221,0.8147072815895287,3.680061915617628,1.20940239447707,0.9853089371522804,0.6386382998527521,2868477.953916696,56,0.0
pearson_sobreestimo,Idle Max,Idle Min,True,False,False,0.9559200292593972,0.9955938175605872,0.8520977697659305,0.8221251418506248,0.8857948127888284,0.9753804562459928,1.6902297314487935,1.6395180361933344,1.8780103130253296,0.772333525114981,0.7723335250980744,0.7723335251318878,0.7723335250980744,1.2094023944241217,1.20940239447707,0.9340620145885274,0.5526242955079774,2719285.490479736,16,0.0
pearson_sobreestimo,Flow IAT Max,Idle Min,True,False,True,0.9544040317723628,0.7247029806005523,0.8447126998877684,0.8029522044434632,0.8848491070839641,0.9756946731449014,1.4121326223390878,1.2864690701941448,1.6348527632624097,0.3944562739758253,0.2086701031312908,0.2086701031312908,0.7456542635673772,4.321635146952657,1.20940239447707,0.9017960518104222,0.6386057779167138,2625351.294410846,76,0.0
pearson_sobreestimo,Fwd IAT Max,Idle Min,True,False,False,0.9530625997573856,0.7264804705626708,0.8422731859638515,0.7983881216350258,0.8817896498375625,0.970497166991162,1.3959491162324944,1.254367765779887,1.6080952164712128,0.4225825635292428,0.2422531442985381,0.2422531442985381,0.7371463578564751,3.680061915617628,1.20940239447707,0.8915065702716721,0.6386382998527521,2595396.069365957,56,0.0
pearson_sobreestimo,Bwd IAT Max,Idle Max,True,False,False,0.9582023565516872,0.6758599824463399,0.8231147194835986,0.7569217889927241,0.8724758615406861,0.953765035243316,1.2794840122389275,1.0646238592952275,1.5326957276624085,0.3945485208465157,0.2306178604892836,0.2306178604892836,0.6750064152529377,3.539857551043754,1.2094023944241217,0.8163543748585457,0.6380340567366948,2376609.445594903,52,0.0
pearson_sobreestimo,Fwd IAT Min,Bwd IAT Min,True,False,False,0.9502267154296736,0.5951998264475326,0.8230811307711445,0.8062924041714714,0.842758819858952,0.878907296172735,0.6174791954414511,0.5984367113132042,0.6597218765087184,0.2631521156668092,0.2564151661053505,0.2700660691476655,0.2564151661053505,3.022337104336701,3.1832387834344984,0.8162307014073508,1.321875631492017,2376249.4015976745,90,0.0
pearson_sobreestimo,Bwd IAT Max,Idle Mean,True,False,False,0.9520111375685476,0.6758464141986378,0.817966136218343,0.7444095520087104,0.8589647037883223,0.9364394428351902,1.250245056542994,1.0107629223107384,1.4326740353583824,0.3855317710219828,0.2253474730938546,0.2253474730938546,0.659580266983699,3.539857551043754,1.20940239447707,0.7976979542399106,0.6380332800079974,2322295.99199098,52,0.0
pearson_sobreestimo,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,True,True,False,0.978953752079924,0.997244529980854,0.7633669959778233,0.7438333361698706,0.7875249083260611,0.8137229882074626,1.7201761130129274,1.9215205818494,1.7850672385954849,0.8325804615173223,0.7910751993980888,0.7910751993980888,0.8762633760075276,0.7969811388176821,0.7195005868889557,0.6304720133067138,0.3665159680670299,1835459.9278868383,6,0.0
pearson_sobreestimo,Fwd URG Flags,URG Flag Count,True,True,False,0.9996455668800104,0.9946667330466346,0.0325348544772166,0.0325348544772166,0.0325348544772166,0.0485292309940753,2.7777279719610544,2.7777279719610544,2.7777279719610544,0.9841557205572856,0.979255531984537,0.9890804296430814,0.979255531984537,0.0007723970866196,0.0007801465678121,0.0007639628422887,0.0002750315545655,2224.084739402156,16,0.0
redundancia_no_lineal_no_detectada,Packet Length Std,Packet Length Variance,True,False,False,0.9393770217428484,0.9999961292631152,0.998010954486758,0.9936089472997652,0.9994818784206452,0.9999975357887814,2.7186910249842877,2.303662565679786,3.2925805626566595,0.9843469472423722,0.9842954718408145,0.9843984253359238,0.9842954718408145,4.050770144570117,4.051193839442439,3.9875717517125953,1.4667248742381975,11608807.378229195,289,0.0
redundancia_no_lineal_no_detectada,Flow Packets/s,Flow IAT Mean,False,False,True,0.0404379368829646,0.9958812641841072,0.9947138280918608,0.9871753183219608,0.9987772965439068,0.9999269721494536,2.0937934662869364,1.8505980290947013,2.643558971560965,0.7597916444890193,0.7597805573221612,0.7598027318176679,0.7597805573221612,4.32176595458307,4.321892087028573,3.2836895785688074,1.568296793089145,9559632.32288726,361,0.0
redundancia_no_lineal_no_detectada,Flow Packets/s,Bwd Packets/s,False,False,True,0.4815020254356825,0.890922364451001,0.9939310012680448,0.9840805968267669,0.9989184785587744,0.999997442033671,2.0296633337970404,1.741643750934724,2.7002026428576493,0.7368083747155383,0.736798705109951,0.7368180444480278,0.736798705109951,4.32176595458307,4.321879391390578,3.184355139217961,1.5689080480459554,9270445.207457148,361,0.0
redundancia_no_lineal_no_detectada,Flow IAT Mean,Fwd Packets/s,False,False,False,0.0325782422412463,0.995382466344491,0.9938592679969483,0.9867321794447366,0.9982461596406323,0.999853602899736,2.025426191977354,1.8335310167970709,2.485017223508033,0.7348420299807503,0.7348413531778435,0.7348413531778435,0.7348427067842807,4.321892087028573,4.321884125949425,3.1759050295206905,1.5680181495135914,9245844.84866526,361,0.0
redundancia_no_lineal_no_detectada,Fwd Packets/s,Bwd Packets/s,False,False,False,0.2534209112825726,0.8834302849190673,0.9926467471366404,0.9810586117777756,0.9983706904018836,0.9999940900905566,1.9420911609027416,1.6547925458800317,2.520002288639236,0.7048683945232962,0.7048680084368453,0.7048680084368453,0.7048687806099587,4.321884125949425,4.321879391390578,3.046357856552787,1.5685967362812925,8868700.994957138,361,0.0
redundancia_no_lineal_no_detectada,Fwd IAT Total,Fwd IAT Max,False,False,False,0.6611202094806358,0.9955162111343226,0.992589500317508,0.9873343151290028,0.9957808043488688,0.9988692240688088,2.1745223038010053,1.999354372865875,2.399969957383912,0.8262766034051547,0.8262669823660631,0.8262669823660631,0.8262862245562734,3.6801476172768703,3.680061915617628,3.040784466389017,1.398368948009321,8852475.478055246,196,0.0
redundancia_no_lineal_no_detectada,Bwd IAT Total,Bwd IAT Max,False,False,False,0.6600176370997555,0.9967596530172572,0.9922778384280472,0.9860464440400828,0.9954703711110008,0.9988136948209644,2.2004370558910065,2.0131724885349,2.409942539103766,0.8506233064175825,0.8505964672888063,0.8505964672888063,0.8506501463932219,3.54008094296978,3.539857551043754,3.011180344006521,1.3684464801867404,8766290.55757267,169,0.0
redundancia_no_lineal_no_detectada,Flow IAT Mean,Bwd Packets/s,False,False,True,0.0438254734812311,0.8870739280472306,0.9918394022533008,0.98096307101203,0.99786826055274,0.9999211911245052,1.894866017161462,1.6526904333003585,2.4024772728103674,0.6875480383031168,0.6875470284598315,0.6875470284598315,0.6875490481478856,4.321892087028573,4.321879391390578,2.971504061760555,1.5681868980963165,8650783.089179188,361,0.0
redundancia_no_lineal_no_detectada,Flow Duration,Flow IAT Max,False,False,True,0.6604142298460348,0.9859896947777512,0.9912521778672392,0.9789145548462426,0.9973031526731015,0.9999586254747588,1.864752170200131,1.6022741736904786,2.297575176996086,0.6760240149848651,0.6760094176319527,0.6760094176319527,0.6760386126529843,4.321821786703103,4.321635146952657,2.9215922291382497,1.566745584655732,8505477.402690185,361,0.0
redundancia_no_lineal_no_detectada,Fwd IAT Mean,Fwd IAT Max,False,False,False,0.7578418627358798,0.9939264089016766,0.9911267513425276,0.9861658561655344,0.9942426081298444,0.998057852470929,2.081987855701738,1.952110927778748,2.244201847042277,0.7911396910127568,0.7911194100636857,0.7911599724817454,0.7911194100636857,3.6798732404885786,3.680061915617628,2.9113684116812557,1.3983599393762904,8475713.342024079,196,0.0
redundancia_no_lineal_no_detectada,Fwd IAT Total,Fwd IAT Mean,False,False,False,0.4334532704936223,0.9927323131294236,0.990560742996676,0.9857378697449638,0.9937756996466616,0.999566295709816,2.0502567572361894,1.9356343634624733,2.205155767735843,0.7790651953632693,0.7790361528610693,0.7790361528610693,0.7790942389481751,3.6801476172768703,3.6798732404885786,2.866968041724204,1.3983458567350204,8346452.886175943,196,0.0
redundancia_no_lineal_no_detectada,Bwd IAT Mean,Bwd IAT Max,False,False,True,0.7841121079513093,0.9949181233129624,0.9905465201947676,0.9844191846908728,0.993774777823671,0.997911720102622,2.0942882491256585,1.9516890590463527,2.2475421331169323,0.8096802867019289,0.8096052077811222,0.809755372585196,0.8096052077811222,3.539201103388576,3.539857551043754,2.865887108128353,1.3684301143000863,8343306.021195394,169,0.0
redundancia_no_lineal_no_detectada,Bwd IAT Total,Bwd IAT Mean,False,False,False,0.4537910072816196,0.9933206982007012,0.9898207897963568,0.9842979229352914,0.9933150647265172,0.9993711681066032,2.0555065947354207,1.9474379834755264,2.211149050358046,0.7946557384847731,0.7945569818417592,0.7945569818417592,0.7947545074023941,3.54008094296978,3.539201103388576,2.812796029521597,1.3684198516928878,8188744.763511804,169,0.0
redundancia_no_lineal_no_detectada,Packet Length Max,Packet Length Variance,True,False,False,0.9338607630231598,0.989732299519644,0.9892800668282166,0.9782987668977732,0.9931187817818836,0.9986405944951356,1.879652984745812,1.639323790791782,2.039536033639429,0.6836470611416694,0.6821519712344309,0.6821519712344309,0.6851454278756636,4.06897151013018,4.051193839442439,2.775656936532042,1.476685834596963,8080623.680415876,289,0.0
redundancia_no_lineal_no_detectada,Total Length of Fwd Packet,Fwd Packet Length Max,False,False,True,0.2141837234305871,0.8876141586441983,0.9878501115933884,0.9693872888162272,0.9963428361205552,0.9996975779089394,1.8076045090521031,1.4416195277760946,2.320272303300181,0.6585740674418948,0.6574349326806365,0.6574349326806365,0.6597151759771952,4.085350413473319,4.071229785005712,2.6858520740586416,1.4858626766023535,7819179.519659567,289,0.0
redundancia_no_lineal_no_detectada,Bwd Packet Length Max,Packet Length Variance,True,False,False,0.9332053145331108,0.9798550548063534,0.987784772497266,0.9752072354718726,0.9920195223855012,0.9983481884220742,1.8211570942448445,1.588469730899536,1.9756953360765803,0.6605358605632221,0.6590462993064273,0.6590462993064273,0.66202878849204,4.069527364458319,4.051193839442439,2.682006949472494,1.4726939032047683,7807985.411203284,289,0.0
redundancia_no_lineal_no_detectada,Bwd Packet Length Mean,Packet Length Max,True,False,False,0.9376298164015068,0.9318356548261408,0.9874002337025876,0.977131768789021,0.9954018057367092,0.9997340262006784,1.792882509612629,1.6049849880886613,2.2261147310602487,0.6535855224187587,0.6534952129284171,0.6534952129284171,0.6536758443893814,4.070096207379612,4.06897151013018,2.659788387680682,1.4835263177704583,7743301.683831695,289,0.0
redundancia_no_lineal_no_detectada,Bwd Packet Length Max,Subflow Bwd Bytes,True,False,False,0.917978976129356,0.947549240199696,0.985811128712619,0.9647428362589372,0.9943479852066636,0.9992096048808436,1.7413461894839042,1.4013067398770944,2.130368055729781,0.6334088355519182,0.6326739551936857,0.6326739551936857,0.6341445695080212,4.069527364458319,4.060089918357669,2.5746839734407807,1.4785595127433329,7495541.690165442,289,0.0
redundancia_no_lineal_no_detectada,Fwd Packet Length Min,Packet Length Min,False,False,True,0.839400903528461,0.9984823511935657,0.9854886827352408,0.971845217376597,0.9933500894372964,0.9961716616314245,2.509742005785629,2.1826993288640524,2.9741368034767075,0.9930087595038756,0.9920690775968932,0.9920690775968932,0.99394933147195,2.579045996800042,2.5741672156832505,2.5585917831253777,1.0194640633288747,7448693.345032822,100,0.0
redundancia_no_lineal_no_detectada,Total Length of Bwd Packet,Bwd Packet Length Max,False,False,False,0.0208320807757568,0.960318438287633,0.9851226720252404,0.967411954634786,0.9944078374100926,0.9997247708311312,1.7418815350275694,1.4435482439328495,2.1730883675585413,0.6395457808718541,0.6243369482601558,0.6551251002696625,0.6243369482601558,3.87827652236386,4.069527364458319,2.540756295587102,1.4586274924528024,7396769.830618385,255,0.0
redundancia_no_lineal_no_detectada,Flow Duration,Flow Packets/s,False,False,True,0.072036749603531,0.9586207452934238,0.9850246753127254,0.9705436361247564,0.9948439687193532,0.9998961191939856,1.6175598213688442,1.4355159056303988,2.0121887171798414,0.5868063259533438,0.586802535567176,0.586802535567176,0.5868101163639952,4.321821786703103,4.32176595458307,2.536055982706844,1.5678282491962066,7383086.057575081,361,0.0
redundancia_no_lineal_no_detectada,Flow Duration,Fwd Packets/s,False,False,False,0.0580364743428774,0.9566383895402466,0.984886874818134,0.9703998534889564,0.9953753097343068,0.9998806530506512,1.613632142904294,1.4331020021093364,2.0597199587852177,0.5852810628691553,0.5852768417805221,0.5852852839882315,0.5852768417805221,4.321821786703103,4.321884125949425,2.5294986917770514,1.5675807543250448,7363996.162253629,361,0.0
redundancia_no_lineal_no_detectada,Flow Packets/s,Flow IAT Max,False,False,True,0.0612394620693543,0.9721948099679903,0.984409220476762,0.9698371612828658,0.9940002137076132,0.9994878428545124,1.5991856763124517,1.4236062136779006,1.9458666167628813,0.5801481965867102,0.5801394167978557,0.5801394167978557,0.5801569765084374,4.32176595458307,4.321635146952657,2.5072267804286503,1.5678146806630002,7299157.121131036,361,0.0
redundancia_no_lineal_no_detectada,Fwd Packet Length Max,Fwd Packet Length Mean,False,False,True,0.7919108017848584,0.8462761394974172,0.9841849642390306,0.9622844320166588,0.995661001378423,0.9994597798723204,1.6804805107741774,1.3366902566618513,2.2391656271527776,0.6123738979656403,0.6114195159679265,0.6133297696851798,0.6114195159679265,4.071229785005712,4.083949499747377,2.497006426372997,1.485888357742784,7269403.143282631,289,0.0
redundancia_no_lineal_no_detectada,Packet Length Max,Subflow Bwd Bytes,True,False,False,0.9056266089688408,0.9244469174038504,0.983907835228596,0.9694298969694638,0.9933814943763978,0.9991311592016864,1.6753042063816777,1.457809537055979,2.0488345583777576,0.6112828373781074,0.6106153307999201,0.6106153307999201,0.611951073654698,4.06897151013018,4.060089918357669,2.4845763846735904,1.48305983785463,7233216.218312617,289,0.0
redundancia_no_lineal_no_detectada,Flow IAT Max,Fwd Packets/s,False,False,False,0.0493370326476464,0.970689905744631,0.9838974590276256,0.9694132053456364,0.9940396342561916,0.999324706301234,1.584948642816298,1.416644535775032,1.9485899785173133,0.5747925367612544,0.5747759799394885,0.5748090940599511,0.5747759799394885,4.321635146952657,4.321884125949425,2.4841151836775004,1.5673158842948196,7231873.548171584,361,0.0
redundancia_no_lineal_no_detectada,Flow IAT Std,Flow IAT Max,False,False,True,0.8890806193896883,0.8468655874617848,0.9825632186088068,0.9636412820229738,0.990718808946293,0.9995972506922046,1.6937283703503754,1.4130063056975568,1.9497875771170987,0.6008411066906584,0.5616341260780192,0.6427850779122807,0.5616341260780192,3.7760331756146313,4.321635146952657,2.4271777789868074,1.4330383912059677,7066114.684174551,285,0.0
redundancia_no_lineal_no_detectada,Packet Length Max,Packet Length Mean,True,False,False,0.91282649771881,0.9587965528680996,0.9816782083292744,0.9729370386303944,0.9881704039301286,0.9983468730153932,1.6059267594150817,1.501677649223824,1.765761368351026,0.5861860286882371,0.5845654929196281,0.5878110569152776,0.5845654929196281,4.06897151013018,4.091562832390144,2.3917864439277743,1.489349641822347,6963081.756583408,289,0.0
redundancia_no_lineal_no_detectada,Total Length of Bwd Packet,Packet Length Max,False,False,False,0.0205962759284965,0.945893626358175,0.981587274841762,0.962788227759158,0.9929088208730916,0.9996477054192674,1.6319465407417422,1.3588018028270952,2.0511972337015925,0.6011983213448104,0.5869415037048218,0.6158014372921039,0.5869415037048218,3.87827652236386,4.06897151013018,2.3882482566878878,1.463435349789335,6952781.218638652,255,0.0
redundancia_no_lineal_no_detectada,Bwd Packet Length Mean,Packet Length Variance,True,False,False,0.8766656371812749,0.9329852887801272,0.981410712811746,0.9609992229527748,0.988762426654616,0.9981005592389476,1.617682268125733,1.3525996409881589,1.8186391166674485,0.5864671320806832,0.5851037099528498,0.5851037099528498,0.5878337312861306,4.070096207379612,4.051193839442439,2.381428390802834,1.4721236906194113,6932926.902695388,289,0.0
redundancia_no_lineal_no_detectada,Flow IAT Max,Bwd Packets/s,False,False,True,0.0663683530146888,0.8649378344587721,0.9813887561373492,0.9625942684238656,0.9932859592733922,0.99953976038167,1.518729179735654,1.316719520282967,1.8989107980915363,0.5508372457294802,0.5508216806451552,0.5508528112536424,0.5508216806451552,4.321635146952657,4.321879391390578,2.3805848699114187,1.5674847771910043,6930471.2048026165,361,0.0
redundancia_no_lineal_no_detectada,Flow Duration,Bwd Packets/s,False,False,True,0.0780674259126932,0.8527271344412092,0.980561748744626,0.9606278978946532,0.9949377451468384,0.999937692193511,1.4986602404371128,1.2915534885767426,2.0226738035017298,0.5436384226640667,0.5436347996770566,0.5436420456752217,0.5436347996770566,4.321821786703103,4.321879391390578,2.3495240371670163,1.5677496298171845,6840045.440254982,361,0.0
redundancia_no_lineal_no_detectada,Total Length of Bwd Packet,Bwd Packet Length Mean,False,False,False,0.0203764999420929,0.9258731824830904,0.980073912221794,0.9557983947550636,0.9937959993972336,0.9997774060179112,1.5992413374176495,1.2852836017139866,2.128227740963146,0.5869128503734906,0.5729156245787741,0.601252050311594,0.5729156245787741,3.87827652236386,4.070096207379612,2.3318217107465897,1.4580799383987055,6788509.590781424,255,0.0
redundancia_no_lineal_no_detectada,Flow IAT Mean,Flow IAT Max,False,False,True,0.7284283947204826,0.9573324622558278,0.97982505686118,0.9634550237754836,0.9930708602110676,0.9998842691253962,1.4822739163045182,1.3287732594039778,1.8832449028663,0.5375026309832184,0.5374866532567136,0.5374866532567136,0.537518609184689,4.321892087028573,4.321635146952657,2.322959313593661,1.5671592733582396,6762708.961259577,361,0.0
redundancia_no_lineal_no_detectada,Flow IAT Std,Fwd Packets/s,False,False,False,0.0408351670204454,0.7670077239140877,0.979396790796653,0.9652335863940428,0.9914347133799246,0.9960154108057928,1.610292153007961,1.4363721508210814,1.9884561046003435,0.5713133964817048,0.5340178193293255,0.6112136808644083,0.5340178193293255,3.7760331756146313,4.321884125949425,2.30796313633354,1.433257394953057,6719051.381142615,285,0.0
redundancia_no_lineal_no_detectada,Flow Duration,Flow IAT Mean,False,False,True,0.4453148356989214,0.9407252542051368,0.9792417901505204,0.961420691498294,0.9941538634191291,0.9999862478473271,1.469257079384063,1.3021469625480713,1.9575313825049887,0.5327832869554618,0.5327789537849389,0.5327876201612273,0.5327789537849389,4.321821786703103,4.321892087028573,2.302613144498489,1.5671955417521508,6703476.23201545,361,0.0
redundancia_no_lineal_no_detectada,Flow Packets/s,Flow IAT Std,False,False,True,0.0506871186593614,0.7705672542639438,0.9791807900639896,0.9634051510744456,0.9914028115075052,0.99672656230418,1.6047749230240929,1.4088524533792788,1.9868151768608917,0.5694783937748026,0.5323098837722045,0.5323098837722045,0.6092421930589432,4.32176595458307,3.7760331756146313,2.300518732974784,1.4335460381195435,6697378.882183688,285,0.0
redundancia_no_lineal_no_detectada,Bwd Packet Length Max,Packet Length Mean,True,False,False,0.9081078686019604,0.9513797749285926,0.9787411040686118,0.9642798060320084,0.9864675959466248,0.9980286354168514,1.5401797941021973,1.3788844694991031,1.7099013313634948,0.5601241016578881,0.558613766839794,0.5616385199973668,0.558613766839794,4.069527364458319,4.091562832390144,2.285603326063155,1.4839847495827465,6653956.444523315,289,0.0
redundancia_no_lineal_no_detectada,Packet Length Variance,Subflow Bwd Bytes,True,False,False,0.8082522593489395,0.9261081935024568,0.9780420809231604,0.956740126515664,0.986673120721534,0.997477573963988,1.537296079197917,1.3000387977805152,1.7334081748232826,0.5578703186256119,0.5572588075512521,0.558482500745075,0.5572588075512521,4.051193839442439,4.060089918357669,2.262520866454855,1.4717534878741922,6586757.696991454,289,0.0
